,trial,coherence,coherence_bin,correct_side,checker_onset,decision,decision_time,correct_decision,green_side,chosen_color
310,310,0.5206302046529875,0.5,1.0,125.0,0.0,5875.0,0,0.0,0.0
311,311,0.5769580285560706,0.6,1.0,125.0,0.0,5875.0,0,0.0,0.0
312,312,-0.1921223207806958,-0.2,1.0,125.0,1.0,5875.0,1,1.0,0.0
313,313,0.8545037351574628,0.9,1.0,125.0,1.0,5875.0,1,0.0,1.0
314,314,-0.6245941349744613,-0.6,0.0,125.0,1.0,5875.0,0,0.0,1.0
315,315,0.30612898508622355,0.3,1.0,125.0,1.0,5875.0,1,0.0,1.0
316,316,0.18589877471682337,0.2,1.0,125.0,1.0,5875.0,1,0.0,1.0
317,317,-0.3232877270563166,-0.3,1.0,125.0,0.0,5875.0,0,1.0,1.0
318,318,-0.3371335052413301,-0.3,0.0,125.0,1.0,5875.0,0,0.0,1.0
319,319,0.05587068013569163,0.1,0.0,125.0,1.0,5875.0,0,1.0,0.0
320,320,-0.15193050577625244,-0.2,1.0,125.0,0.0,5875.0,0,1.0,1.0
321,321,0.6321036106888228,0.6,0.0,125.0,0.0,5875.0,1,1.0,1.0
322,322,-0.3159325123617338,-0.3,1.0,125.0,0.0,5875.0,0,1.0,1.0
323,323,-0.260423930510177,-0.3,1.0,125.0,0.0,5875.0,0,1.0,1.0
324,324,0.19410128831559093,0.2,1.0,125.0,1.0,5875.0,1,0.0,1.0
325,325,0.5725994403722269,0.6,0.0,125.0,1.0,5875.0,0,1.0,0.0
326,326,-0.02721589493842924,-0.0,1.0,125.0,1.0,5875.0,1,1.0,0.0
327,327,-0.006790482318257074,-0.0,0.0,125.0,0.0,5875.0,1,0.0,0.0
328,328,-0.7471500544425893,-0.7,0.0,125.0,1.0,5875.0,0,0.0,1.0
329,329,-0.08521612127080491,-0.1,1.0,125.0,1.0,5875.0,1,1.0,0.0
330,330,0.8214186401301499,0.8,1.0,125.0,0.0,5875.0,0,0.0,0.0
331,331,-0.12187877257123292,-0.1,0.0,125.0,1.0,5875.0,0,0.0,1.0
332,332,0.8265973826987377,0.8,1.0,125.0,1.0,5875.0,1,0.0,1.0
333,333,-0.23349917578957546,-0.2,0.0,125.0,0.0,5875.0,1,0.0,0.0
334,334,-0.7449802839315537,-0.7,1.0,125.0,0.0,5875.0,0,1.0,1.0
335,335,-0.7316441497621786,-0.7,1.0,125.0,0.0,5875.0,0,1.0,1.0
336,336,0.8980390587526127,0.9,1.0,125.0,1.0,5875.0,1,0.0,1.0
337,337,-0.27516999163579225,-0.3,0.0,125.0,0.0,5875.0,1,0.0,0.0
338,338,-0.12508704542086335,-0.1,0.0,125.0,1.0,5875.0,0,0.0,1.0
339,339,-0.4078014959238475,-0.4,1.0,125.0,1.0,5875.0,1,1.0,0.0
340,340,-0.5732217766616408,-0.6,1.0,125.0,1.0,5875.0,1,1.0,0.0
341,341,0.8578104049662444,0.9,0.0,125.0,1.0,5875.0,0,1.0,0.0
342,342,0.8786926220185284,0.9,1.0,125.0,0.0,5875.0,0,0.0,0.0
343,343,-0.17639495592190313,-0.2,0.0,125.0,1.0,5875.0,0,0.0,1.0
344,344,0.4763645775372517,0.5,0.0,125.0,0.0,5875.0,1,1.0,1.0
345,345,-0.01327819183427914,-0.0,0.0,125.0,0.0,5875.0,1,0.0,0.0
346,346,-0.28868269234865673,-0.3,0.0,125.0,1.0,5875.0,0,0.0,1.0
347,347,0.45927628414331567,0.5,1.0,125.0,1.0,5875.0,1,0.0,1.0
348,348,-0.08516301105586999,-0.1,0.0,125.0,0.0,5875.0,1,0.0,0.0
349,349,-0.5972412280039303,-0.6,0.0,125.0,1.0,5875.0,0,0.0,1.0
350,350,0.6530385542488303,0.7,0.0,125.0,1.0,5875.0,0,1.0,0.0
351,351,0.30735618454786773,0.3,1.0,125.0,1.0,5875.0,1,0.0,1.0
352,352,-0.8606481698364223,-0.9,0.0,125.0,0.0,5875.0,1,0.0,0.0
353,353,-0.024222362430731392,-0.0,0.0,125.0,1.0,5875.0,0,0.0,1.0
354,354,-0.08536299674242087,-0.1,0.0,125.0,0.0,5875.0,1,0.0,0.0
355,355,0.17430803226847325,0.2,0.0,125.0,0.0,5875.0,1,1.0,1.0
356,356,0.125726862287047,0.1,0.0,125.0,1.0,5875.0,0,1.0,0.0
357,357,-0.4662226666273705,-0.5,1.0,125.0,1.0,5875.0,1,1.0,0.0
358,358,-0.8799480472489442,-0.9,1.0,125.0,0.0,5875.0,0,1.0,1.0
359,359,-0.501728747462337,-0.5,0.0,125.0,1.0,5875.0,0,0.0,1.0
360,360,0.5442131755703513,0.5,1.0,125.0,1.0,5875.0,1,0.0,1.0
361,361,-0.27512214665769785,-0.3,1.0,125.0,1.0,5875.0,1,1.0,0.0
362,362,-0.2787559211683023,-0.3,0.0,125.0,1.0,5875.0,0,0.0,1.0
363,363,-0.5055140813008345,-0.5,1.0,125.0,0.0,5875.0,0,1.0,1.0
364,364,0.1218564309594995,0.1,1.0,125.0,1.0,5875.0,1,0.0,1.0
365,365,-0.5597841210211159,-0.6,1.0,125.0,1.0,5875.0,1,1.0,0.0
366,366,0.8641238176041165,0.9,0.0,125.0,1.0,5875.0,0,1.0,0.0
367,367,-0.8738975232619627,-0.9,0.0,125.0,0.0,2805.0,1,0.0,0.0
368,368,0.497498814395965,0.5,0.0,125.0,1.0,5875.0,0,1.0,0.0
369,369,-0.7119936857425575,-0.7,1.0,125.0,1.0,5875.0,1,1.0,0.0
370,370,-0.28875576048446516,-0.3,0.0,125.0,0.0,5875.0,1,0.0,0.0
371,371,0.37720933488313835,0.4,0.0,125.0,0.0,5875.0,1,1.0,1.0
372,372,0.7077938282913369,0.7,1.0,125.0,0.0,5875.0,0,0.0,0.0
373,373,0.43347273610563886,0.4,1.0,125.0,1.0,5875.0,1,0.0,1.0
374,374,-0.48645603909989754,-0.5,1.0,125.0,1.0,5875.0,1,1.0,0.0
375,375,0.8935092933868339,0.9,0.0,125.0,0.0,5875.0,1,1.0,1.0
376,376,-0.5082912754895001,-0.5,1.0,125.0,0.0,5875.0,0,1.0,1.0
377,377,-0.89580958985848,-0.9,0.0,125.0,1.0,5875.0,0,0.0,1.0
378,378,0.5613938134224444,0.6,1.0,125.0,1.0,5875.0,1,0.0,1.0
379,379,0.595947807338019,0.6,0.0,125.0,1.0,5875.0,0,1.0,0.0
380,380,-0.04867764317739087,-0.0,1.0,125.0,1.0,5875.0,1,1.0,0.0
381,381,0.6195228066305402,0.6,1.0,125.0,1.0,5875.0,1,0.0,1.0
382,382,-0.4918769095623628,-0.5,0.0,125.0,1.0,5875.0,0,0.0,1.0
383,383,0.30725724328350246,0.3,0.0,125.0,1.0,5875.0,0,1.0,0.0
384,384,-0.4008070614673663,-0.4,1.0,125.0,0.0,5875.0,0,1.0,1.0
385,385,0.8013183551553819,0.8,0.0,125.0,0.0,5875.0,1,1.0,1.0
386,386,-0.37899825320535874,-0.4,0.0,125.0,1.0,5875.0,0,0.0,1.0
387,387,0.44872557439685756,0.4,0.0,125.0,0.0,5875.0,1,1.0,1.0
388,388,-0.23755362862661822,-0.2,1.0,125.0,1.0,5875.0,1,1.0,0.0
389,389,0.293923264884289,0.3,0.0,125.0,0.0,5875.0,1,1.0,1.0
390,390,-0.5620546096930485,-0.6,0.0,125.0,0.0,5875.0,1,0.0,0.0
391,391,-0.14338574413704064,-0.1,1.0,125.0,0.0,5875.0,0,1.0,1.0
392,392,0.02353046608100784,0.0,0.0,125.0,1.0,5875.0,0,1.0,0.0
393,393,-0.5676224250077104,-0.6,1.0,125.0,0.0,5875.0,0,1.0,1.0
394,394,-0.1416083103668898,-0.1,1.0,125.0,0.0,5875.0,0,1.0,1.0
395,395,0.7412325630498754,0.7,0.0,125.0,1.0,5875.0,0,1.0,0.0
396,396,-0.8752089514206374,-0.9,0.0,125.0,1.0,5875.0,0,0.0,1.0
397,397,-0.1874136092337756,-0.2,1.0,125.0,1.0,5875.0,1,1.0,0.0
398,398,-0.10070755969774503,-0.1,0.0,125.0,0.0,5875.0,1,0.0,0.0
399,399,-0.16458048652967838,-0.2,1.0,125.0,1.0,5875.0,1,1.0,0.0
400,400,-0.005660987776517468,-0.0,1.0,125.0,1.0,5875.0,1,1.0,0.0
401,401,0.49217995109854173,0.5,1.0,125.0,0.0,5875.0,0,0.0,0.0
402,402,0.3175283399058503,0.3,1.0,125.0,0.0,5875.0,0,0.0,0.0
403,403,0.856928091950181,0.9,0.0,125.0,0.0,5875.0,1,1.0,1.0
404,404,-0.49760376417566227,-0.5,0.0,125.0,1.0,5875.0,0,0.0,1.0
405,405,0.5017626265125549,0.5,1.0,125.0,1.0,5875.0,1,0.0,1.0
406,406,-0.7818687834574016,-0.8,1.0,125.0,1.0,5875.0,1,1.0,0.0
407,407,-0.20234191899127973,-0.2,1.0,125.0,0.0,5875.0,0,1.0,1.0
408,408,-0.6292946869224305,-0.6,1.0,125.0,1.0,5875.0,1,1.0,0.0
409,409,-0.627935156061008,-0.6,1.0,125.0,0.0,5875.0,0,1.0,1.0
410,410,-0.620430069331446,-0.6,1.0,125.0,1.0,5875.0,1,1.0,0.0
411,411,0.30958009785471774,0.3,0.0,125.0,1.0,5875.0,0,1.0,0.0
412,412,-0.8295218170730675,-0.8,1.0,125.0,0.0,5875.0,0,1.0,1.0
413,413,-0.3289719964049458,-0.3,1.0,125.0,1.0,5875.0,1,1.0,0.0
414,414,-0.05346405108421415,-0.1,1.0,125.0,1.0,5875.0,1,1.0,0.0
415,415,0.436742525427234,0.4,0.0,125.0,1.0,5875.0,0,1.0,0.0
416,416,-0.20056282965290373,-0.2,0.0,125.0,1.0,5875.0,0,0.0,1.0
417,417,0.48864466493710845,0.5,0.0,125.0,0.0,5875.0,1,1.0,1.0
418,418,0.18830436475478696,0.2,1.0,125.0,1.0,5875.0,1,0.0,1.0
419,419,0.48991961524190997,0.5,0.0,125.0,1.0,5875.0,0,1.0,0.0
420,420,0.0017669987499676632,0.0,0.0,125.0,1.0,5875.0,0,1.0,0.0
421,421,-0.5503617449896201,-0.6,1.0,125.0,0.0,5875.0,0,1.0,1.0
422,422,0.11784083129902878,0.1,1.0,125.0,0.0,5875.0,0,0.0,0.0
423,423,-0.8446667590351236,-0.8,0.0,125.0,0.0,5875.0,1,0.0,0.0
424,424,-0.054814600629324306,-0.1,1.0,125.0,0.0,5875.0,0,1.0,1.0
425,425,-0.6275066615907474,-0.6,1.0,125.0,1.0,5875.0,1,1.0,0.0
426,426,0.8094099825259108,0.8,0.0,125.0,1.0,5875.0,0,1.0,0.0
427,427,0.8872029517168133,0.9,1.0,125.0,0.0,5875.0,0,0.0,0.0
428,428,-0.17768647122189374,-0.2,0.0,125.0,1.0,5875.0,0,0.0,1.0
429,429,0.03448859303060936,0.0,0.0,125.0,1.0,5875.0,0,1.0,0.0
430,430,0.6176331959938423,0.6,0.0,125.0,1.0,5875.0,0,1.0,0.0
431,431,0.5189625827223435,0.5,0.0,125.0,0.0,5875.0,1,1.0,1.0
432,432,0.5630203371947512,0.6,1.0,125.0,0.0,5875.0,0,0.0,0.0
433,433,0.23314328261221007,0.2,1.0,125.0,1.0,5875.0,1,0.0,1.0
434,434,-0.21236570387373988,-0.2,0.0,125.0,1.0,5875.0,0,0.0,1.0
435,435,-0.5132419897172689,-0.5,0.0,125.0,1.0,5875.0,0,0.0,1.0
436,436,0.6703567132316747,0.7,0.0,125.0,0.0,5875.0,1,1.0,1.0
437,437,-0.6461179678657429,-0.6,1.0,125.0,1.0,5875.0,1,1.0,0.0
438,438,0.7050477031820538,0.7,0.0,125.0,0.0,5875.0,1,1.0,1.0
439,439,0.8521263958885493,0.9,1.0,125.0,0.0,5875.0,0,0.0,0.0
440,440,0.8984673952887651,0.9,1.0,125.0,0.0,5875.0,0,0.0,0.0
441,441,0.18419486209343983,0.2,0.0,125.0,0.0,5875.0,1,1.0,1.0
442,442,0.7279400284512066,0.7,0.0,125.0,0.0,5875.0,1,1.0,1.0
443,443,-0.6339158179760523,-0.6,1.0,125.0,0.0,5875.0,0,1.0,1.0
444,444,0.5694121469482817,0.6,0.0,125.0,1.0,5875.0,0,1.0,0.0
445,445,0.8733869137969917,0.9,0.0,125.0,1.0,5875.0,0,1.0,0.0
446,446,0.6609123012738839,0.7,1.0,125.0,1.0,5875.0,1,0.0,1.0
447,447,-0.5213126892555564,-0.5,0.0,125.0,1.0,5875.0,0,0.0,1.0
448,448,-0.013659085251783831,-0.0,1.0,125.0,0.0,5875.0,0,1.0,1.0
449,449,0.10128480100909598,0.1,0.0,125.0,0.0,5875.0,1,1.0,1.0
450,450,-0.5071560411010235,-0.5,0.0,125.0,1.0,5875.0,0,0.0,1.0
451,451,-0.40084412817671755,-0.4,0.0,125.0,1.0,5875.0,0,0.0,1.0
452,452,0.15199742528637283,0.2,0.0,125.0,0.0,5875.0,1,1.0,1.0
453,453,0.30901089486831534,0.3,0.0,125.0,0.0,5875.0,1,1.0,1.0
454,454,-0.24980717935796615,-0.2,0.0,125.0,0.0,5875.0,1,0.0,0.0
455,455,-0.01875185984383565,-0.0,0.0,125.0,1.0,5875.0,0,0.0,1.0
456,456,0.581283159087388,0.6,0.0,125.0,0.0,5875.0,1,1.0,1.0
457,457,-0.22339950884697302,-0.2,1.0,125.0,0.0,5875.0,0,1.0,1.0
458,458,-0.355695842094208,-0.4,1.0,125.0,1.0,5875.0,1,1.0,0.0
459,459,-0.27225291177066135,-0.3,1.0,125.0,0.0,5875.0,0,1.0,1.0
460,460,0.5396966968820543,0.5,1.0,125.0,0.0,5875.0,0,0.0,0.0
461,461,0.3990482396561913,0.4,0.0,125.0,0.0,5875.0,1,1.0,1.0
462,462,0.5044523957025885,0.5,0.0,125.0,1.0,5875.0,0,1.0,0.0
463,463,0.1627250947968576,0.2,0.0,125.0,0.0,5875.0,1,1.0,1.0
464,464,-0.3589078146587047,-0.4,1.0,125.0,0.0,5875.0,0,1.0,1.0
465,465,-0.604324984147883,-0.6,0.0,125.0,1.0,5875.0,0,0.0,1.0
466,466,-0.08964899490346323,-0.1,1.0,125.0,1.0,5875.0,1,1.0,0.0
467,467,0.27892117316319476,0.3,1.0,125.0,1.0,5875.0,1,0.0,1.0
468,468,0.5610975741250465,0.6,0.0,125.0,0.0,5875.0,1,1.0,1.0
469,469,0.5737180555013727,0.6,0.0,125.0,0.0,5875.0,1,1.0,1.0
470,470,0.7134624013304026,0.7,1.0,125.0,1.0,5875.0,1,0.0,1.0
471,471,-0.09559902916870688,-0.1,1.0,125.0,1.0,5875.0,1,1.0,0.0
472,472,-0.831954708151576,-0.8,1.0,125.0,0.0,5875.0,0,1.0,1.0
473,473,-0.7719490188272816,-0.8,1.0,125.0,1.0,5875.0,1,1.0,0.0
474,474,0.28326478206552974,0.3,0.0,125.0,1.0,5875.0,0,1.0,0.0
475,475,-0.1717540277828663,-0.2,1.0,125.0,0.0,5875.0,0,1.0,1.0
476,476,0.19713014356169378,0.2,1.0,125.0,1.0,5875.0,1,0.0,1.0
477,477,-0.19825242952584277,-0.2,0.0,125.0,1.0,5875.0,0,0.0,1.0
478,478,0.8486176973846237,0.8,1.0,125.0,1.0,5875.0,1,0.0,1.0
479,479,0.7381232471435021,0.7,1.0,125.0,0.0,5875.0,0,0.0,0.0
480,480,0.2738934064843427,0.3,0.0,125.0,0.0,5875.0,1,1.0,1.0
481,481,-0.03428792604205688,-0.0,1.0,125.0,0.0,5875.0,0,1.0,1.0
482,482,0.1212304546760462,0.1,1.0,125.0,1.0,5875.0,1,0.0,1.0
483,483,0.014111729340323897,0.0,1.0,125.0,1.0,5875.0,1,0.0,1.0
484,484,0.09711892100790764,0.1,1.0,125.0,0.0,5875.0,0,0.0,0.0
485,485,-0.25287881976847904,-0.3,1.0,125.0,0.0,5875.0,0,1.0,1.0
486,486,0.44434129626055807,0.4,0.0,125.0,1.0,5875.0,0,1.0,0.0
487,487,-0.2187311542251158,-0.2,1.0,125.0,1.0,5875.0,1,1.0,0.0
488,488,-0.05793135951959594,-0.1,1.0,125.0,0.0,5875.0,0,1.0,1.0
489,489,-0.36754398130108157,-0.4,0.0,125.0,0.0,5875.0,1,0.0,0.0
490,490,0.1336488468419904,0.1,1.0,125.0,0.0,5875.0,0,0.0,0.0
491,491,0.4997975529659563,0.5,1.0,125.0,1.0,5875.0,1,0.0,1.0
492,492,-0.3417365897081732,-0.3,0.0,125.0,1.0,5875.0,0,0.0,1.0
493,493,0.4054952907490229,0.4,1.0,125.0,1.0,5875.0,1,0.0,1.0
494,494,-0.44311465560254193,-0.4,1.0,125.0,0.0,5875.0,0,1.0,1.0
495,495,0.7037312994983443,0.7,1.0,125.0,1.0,5875.0,1,0.0,1.0
496,496,-0.3086938604243006,-0.3,0.0,125.0,1.0,5875.0,0,0.0,1.0
497,497,0.4989743297634933,0.5,0.0,125.0,1.0,5875.0,0,1.0,0.0
498,498,0.6066341275852475,0.6,1.0,125.0,0.0,5875.0,0,0.0,0.0
499,499,-0.4790816796648831,-0.5,1.0,125.0,1.0,5875.0,1,1.0,0.0
500,500,0.8881101214494086,0.9,0.0,125.0,1.0,5875.0,0,1.0,0.0
501,501,-0.6456310769466524,-0.6,0.0,125.0,1.0,5875.0,0,0.0,1.0
502,502,-0.2980398749772959,-0.3,0.0,125.0,1.0,5875.0,0,0.0,1.0
503,503,0.6057387504830679,0.6,0.0,125.0,1.0,5875.0,0,1.0,0.0
504,504,0.5251492317141805,0.5,1.0,125.0,0.0,5875.0,0,0.0,0.0
505,505,0.38289281885633486,0.4,1.0,125.0,1.0,5875.0,1,0.0,1.0
506,506,0.5735898077883984,0.6,1.0,125.0,1.0,5875.0,1,0.0,1.0
507,507,0.062350888338182364,0.1,0.0,125.0,0.0,5875.0,1,1.0,1.0
508,508,-0.5448885706662262,-0.5,0.0,125.0,0.0,5875.0,1,0.0,0.0
509,509,0.7367680480750624,0.7,1.0,125.0,1.0,5875.0,1,0.0,1.0
510,510,0.7454516142555841,0.7,0.0,125.0,1.0,5875.0,0,1.0,0.0
511,511,-0.573329122026621,-0.6,1.0,125.0,1.0,5875.0,1,1.0,0.0
512,512,-0.7945259661992381,-0.8,1.0,125.0,0.0,5875.0,0,1.0,1.0
513,513,-0.19650879904217378,-0.2,1.0,125.0,0.0,5875.0,0,1.0,1.0
514,514,0.4823805963236433,0.5,1.0,125.0,1.0,5875.0,1,0.0,1.0
515,515,-0.6479917305060782,-0.6,1.0,125.0,0.0,5875.0,0,1.0,1.0
516,516,0.3287778587531208,0.3,0.0,125.0,1.0,5875.0,0,1.0,0.0
517,517,0.2974405469090743,0.3,1.0,125.0,1.0,5875.0,1,0.0,1.0
518,518,0.04889655263257331,0.0,1.0,125.0,1.0,5875.0,1,0.0,1.0
519,519,0.6862059643945536,0.7,1.0,125.0,1.0,5875.0,1,0.0,1.0
520,520,-0.8648839960536839,-0.9,1.0,125.0,0.0,5875.0,0,1.0,1.0
521,521,-0.7527972243386767,-0.8,1.0,125.0,0.0,5875.0,0,1.0,1.0
522,522,0.6863046252193038,0.7,1.0,125.0,1.0,5875.0,1,0.0,1.0
523,523,-0.8803930362014819,-0.9,0.0,125.0,1.0,5875.0,0,0.0,1.0
524,524,-0.5651122160260544,-0.6,1.0,125.0,1.0,5875.0,1,1.0,0.0
525,525,-0.5475549583891325,-0.5,0.0,125.0,1.0,5875.0,0,0.0,1.0
526,526,0.2734450337819675,0.3,0.0,125.0,0.0,5875.0,1,1.0,1.0
527,527,0.3440516240658468,0.3,0.0,125.0,1.0,5875.0,0,1.0,0.0
528,528,0.0676382072292564,0.1,0.0,125.0,0.0,5875.0,1,1.0,1.0
529,529,-0.12769979429351797,-0.1,1.0,125.0,0.0,5875.0,0,1.0,1.0
530,530,-0.2548731199863009,-0.3,0.0,125.0,1.0,5875.0,0,0.0,1.0
531,531,0.17938085306146456,0.2,0.0,125.0,0.0,5875.0,1,1.0,1.0
532,532,-0.3017141033717585,-0.3,1.0,125.0,0.0,5875.0,0,1.0,1.0
533,533,0.2679069799087149,0.3,0.0,125.0,1.0,5875.0,0,1.0,0.0
534,534,0.28818445383815317,0.3,0.0,125.0,0.0,5875.0,1,1.0,1.0
535,535,0.6207696681306888,0.6,0.0,125.0,0.0,5875.0,1,1.0,1.0
536,536,0.6781609610569822,0.7,1.0,125.0,0.0,5875.0,0,0.0,0.0
537,537,-0.22748066011733825,-0.2,1.0,125.0,0.0,5875.0,0,1.0,1.0
538,538,0.19004514883806,0.2,0.0,125.0,0.0,5875.0,1,1.0,1.0
539,539,0.37575275186141044,0.4,1.0,125.0,0.0,5875.0,0,0.0,0.0
540,540,-0.8928316635938897,-0.9,0.0,125.0,1.0,5875.0,0,0.0,1.0
541,541,0.6489718339292939,0.6,1.0,125.0,0.0,5875.0,0,0.0,0.0
542,542,-0.7805920567979251,-0.8,0.0,125.0,0.0,5875.0,1,0.0,0.0
543,543,0.5623330181695531,0.6,0.0,125.0,1.0,5875.0,0,1.0,0.0
544,544,-0.024959735954965367,-0.0,1.0,125.0,1.0,5875.0,1,1.0,0.0
545,545,0.7980059691938725,0.8,1.0,125.0,1.0,5875.0,1,0.0,1.0
546,546,-0.7475533798689388,-0.7,1.0,125.0,0.0,5875.0,0,1.0,1.0
547,547,-0.7321856609108561,-0.7,0.0,125.0,1.0,5875.0,0,0.0,1.0
548,548,0.8169886371311962,0.8,0.0,125.0,1.0,5875.0,0,1.0,0.0
549,549,0.17120245588474237,0.2,1.0,125.0,1.0,5875.0,1,0.0,1.0
550,550,-0.7387778985268351,-0.7,0.0,125.0,1.0,5875.0,0,0.0,1.0
551,551,-0.7583017142108982,-0.8,0.0,125.0,0.0,5875.0,1,0.0,0.0
552,552,-0.6723361513741786,-0.7,1.0,125.0,0.0,5875.0,0,1.0,1.0
553,553,-0.3403445544342206,-0.3,1.0,125.0,1.0,5875.0,1,1.0,0.0
554,554,-0.5087551997778839,-0.5,1.0,125.0,1.0,5875.0,1,1.0,0.0
555,555,0.18951742840143238,0.2,1.0,125.0,0.0,5875.0,0,0.0,0.0
556,556,-0.4535910340801804,-0.5,0.0,125.0,1.0,5875.0,0,0.0,1.0
557,557,0.5327741999043246,0.5,1.0,125.0,1.0,5875.0,1,0.0,1.0
558,558,-0.665809602388552,-0.7,1.0,125.0,0.0,5875.0,0,1.0,1.0
559,559,0.19103939411693893,0.2,1.0,125.0,1.0,5875.0,1,0.0,1.0
560,560,-0.7414045160830149,-0.7,1.0,125.0,0.0,5875.0,0,1.0,1.0
561,561,-0.3366991567975417,-0.3,1.0,125.0,1.0,5875.0,1,1.0,0.0
562,562,-0.5059566979566777,-0.5,0.0,125.0,1.0,5875.0,0,0.0,1.0
563,563,0.7489081595255783,0.7,0.0,125.0,1.0,5875.0,0,1.0,0.0
564,564,-0.8424549618828413,-0.8,0.0,125.0,1.0,5875.0,0,0.0,1.0
565,565,-0.12502302737533455,-0.1,0.0,125.0,1.0,5875.0,0,0.0,1.0
566,566,0.2728651314718652,0.3,0.0,125.0,0.0,5875.0,1,1.0,1.0
567,567,0.055657341429803386,0.1,0.0,125.0,0.0,5875.0,1,1.0,1.0
568,568,-0.44895566472582615,-0.4,0.0,125.0,1.0,5875.0,0,0.0,1.0
569,569,0.7418733646519672,0.7,1.0,125.0,1.0,5875.0,1,0.0,1.0
570,570,0.4750624339594055,0.5,0.0,125.0,0.0,5875.0,1,1.0,1.0
571,571,0.2646237479130512,0.3,1.0,125.0,1.0,5875.0,1,0.0,1.0
572,572,0.3490386177551005,0.3,0.0,125.0,1.0,5875.0,0,1.0,0.0
573,573,-0.6427340980608485,-0.6,0.0,125.0,0.0,5875.0,1,0.0,0.0
574,574,0.5593517680418744,0.6,0.0,125.0,1.0,5875.0,0,1.0,0.0
575,575,0.1123312655927241,0.1,1.0,125.0,1.0,5875.0,1,0.0,1.0
576,576,-0.0498567771258126,-0.0,1.0,125.0,0.0,5875.0,0,1.0,1.0
577,577,0.4160424873734515,0.4,1.0,125.0,1.0,5875.0,1,0.0,1.0
578,578,-0.6321605643069869,-0.6,0.0,125.0,0.0,5875.0,1,0.0,0.0
579,579,0.6503232933831092,0.7,1.0,125.0,1.0,5875.0,1,0.0,1.0
580,580,-0.29782584254050226,-0.3,0.0,125.0,1.0,5875.0,0,0.0,1.0
581,581,-0.7844959818451581,-0.8,1.0,125.0,1.0,5875.0,1,1.0,0.0
582,582,-0.8660311890767948,-0.9,0.0,125.0,0.0,5875.0,1,0.0,0.0
583,583,0.09851900156329463,0.1,1.0,125.0,1.0,5875.0,1,0.0,1.0
584,584,-0.24365547988653102,-0.2,1.0,125.0,1.0,5875.0,1,1.0,0.0
585,585,-0.4334796251240954,-0.4,1.0,125.0,0.0,5875.0,0,1.0,1.0
586,586,0.7895670402647991,0.8,0.0,125.0,0.0,5875.0,1,1.0,1.0
587,587,0.08738246538054506,0.1,0.0,125.0,1.0,5875.0,0,1.0,0.0
588,588,0.5627916603948601,0.6,1.0,125.0,1.0,5875.0,1,0.0,1.0
589,589,0.6230382862338418,0.6,1.0,125.0,1.0,5875.0,1,0.0,1.0
590,590,0.07680303551580947,0.1,1.0,125.0,1.0,5875.0,1,0.0,1.0
591,591,-0.05553733083787682,-0.1,0.0,125.0,1.0,5875.0,0,0.0,1.0
592,592,0.14680223240968593,0.1,1.0,125.0,0.0,5875.0,0,0.0,0.0
593,593,0.13603004293514898,0.1,1.0,125.0,1.0,5875.0,1,0.0,1.0
594,594,0.3280087039805969,0.3,0.0,125.0,0.0,5875.0,1,1.0,1.0
595,595,-0.10644724526976745,-0.1,0.0,125.0,0.0,5875.0,1,0.0,0.0
596,596,0.797521147289446,0.8,1.0,125.0,0.0,5875.0,0,0.0,0.0
597,597,0.8598622413080189,0.9,1.0,125.0,0.0,5875.0,0,0.0,0.0
598,598,0.1171893703221375,0.1,1.0,125.0,1.0,5875.0,1,0.0,1.0
599,599,0.11682437952786529,0.1,1.0,125.0,1.0,5875.0,1,0.0,1.0
600,600,-0.8093888898984258,-0.8,0.0,125.0,0.0,5875.0,1,0.0,0.0
601,601,-0.4799618305139485,-0.5,0.0,125.0,1.0,5875.0,0,0.0,1.0
602,602,-0.5880850225417291,-0.6,0.0,125.0,0.0,5875.0,1,0.0,0.0
603,603,-0.0297743623993727,-0.0,0.0,125.0,0.0,5875.0,1,0.0,0.0
604,604,-0.6232138287392357,-0.6,1.0,125.0,0.0,5875.0,0,1.0,1.0
605,605,0.4203274306407295,0.4,0.0,125.0,1.0,5875.0,0,1.0,0.0
606,606,-0.2525504473555319,-0.3,0.0,125.0,0.0,5875.0,1,0.0,0.0
607,607,-0.5231881553205533,-0.5,0.0,125.0,1.0,5875.0,0,0.0,1.0
608,608,0.09963498648381652,0.1,0.0,125.0,1.0,5875.0,0,1.0,0.0
609,609,0.6679766497622531,0.7,1.0,125.0,1.0,5875.0,1,0.0,1.0
610,610,0.8575589264749638,0.9,0.0,125.0,1.0,5875.0,0,1.0,0.0
611,611,0.21240239778849246,0.2,1.0,125.0,1.0,5875.0,1,0.0,1.0
612,612,0.5829807759847042,0.6,0.0,125.0,1.0,5875.0,0,1.0,0.0
613,613,-0.30781849820978646,-0.3,1.0,125.0,0.0,5875.0,0,1.0,1.0
614,614,0.7037934682457013,0.7,1.0,125.0,1.0,5875.0,1,0.0,1.0
615,615,0.5964297864779368,0.6,0.0,125.0,0.0,5875.0,1,1.0,1.0
616,616,0.5838136388951772,0.6,0.0,125.0,1.0,5875.0,0,1.0,0.0
617,617,-0.006522533055211777,-0.0,1.0,125.0,0.0,5875.0,0,1.0,1.0
618,618,0.49977896514685927,0.5,0.0,125.0,0.0,5875.0,1,1.0,1.0
619,619,-0.8164216258335403,-0.8,0.0,125.0,1.0,5875.0,0,0.0,1.0
