,trial,coherence,coherence_bin,correct_side,target_onset,checker_onset,decision,decision_time,correct_decision
86,86,-0.4409166405186913,-0.4,1,369.0,816.0,1.0,1425.0,1
87,87,-0.38962549641503075,-0.4,1,392.0,596.0,1.0,502.0,1
88,88,0.8939796685807146,0.9,0,268.0,701.0,0.0,741.0,1
89,89,-0.48654013935851403,-0.5,1,429.0,671.0,0.0,670.0,0
90,90,-0.680005382440185,-0.7,1,264.0,521.0,1.0,75.0,1
91,91,0.4340382384490742,0.4,0,333.0,641.0,0.0,366.0,1
92,92,0.9375146715028306,0.9,0,442.0,627.0,0.0,151.0,1
93,93,-0.6528602610741343,-0.7,1,294.0,586.0,1.0,710.0,1
94,94,0.1471215910960051,0.1,0,268.0,791.0,0.0,2301.0,1
95,95,0.12050134048160954,0.1,0,299.0,590.0,0.0,951.0,1
96,96,0.9876726936935594,1.0,0,436.0,922.0,0.0,262.0,1
97,97,-0.11996419954390292,-0.1,1,488.0,899.0,1.0,2793.0,1
98,98,0.3415815871851522,0.3,0,314.0,646.0,0.0,1060.0,1
99,99,-0.7840223815005756,-0.8,1,424.0,530.0,1.0,276.0,1
100,100,-0.04687555752178185,-0.0,1,329.0,587.0,0.0,4084.0,0
101,101,-0.8831704134094178,-0.9,1,360.0,792.0,1.0,308.0,1
102,102,0.2673434904969274,0.3,0,264.0,749.0,0.0,3757.0,1
103,103,-0.5594499885943744,-0.6,1,272.0,951.0,1.0,1187.0,1
104,104,0.7296824830545487,0.7,0,486.0,520.0,0.0,584.0,1
105,105,0.13973397338671045,0.1,0,417.0,696.0,0.0,3887.0,1
106,106,-0.79786218309985,-0.8,1,417.0,733.0,1.0,470.0,1
107,107,0.3869628149345119,0.4,0,413.0,545.0,0.0,332.0,1
108,108,-0.6947460825051743,-0.7,1,398.0,627.0,1.0,675.0,1
109,109,0.18128512723715495,0.2,0,295.0,583.0,0.0,262.0,1
110,110,0.7867847040755638,0.8,0,431.0,913.0,0.0,396.0,1
111,111,-0.27370752255971986,-0.3,1,451.0,550.0,1.0,489.0,1
112,112,-0.6382200523033601,-0.6,1,339.0,688.0,1.0,843.0,1
113,113,-0.8917245015947586,-0.9,1,377.0,959.0,1.0,64.0,1
114,114,0.06752731111103061,0.1,0,280.0,685.0,0.0,3355.0,1
115,115,-0.640867510446913,-0.6,1,311.0,796.0,1.0,203.0,1
116,116,0.6381530278066798,0.6,0,297.0,590.0,0.0,1343.0,1
117,117,0.7417783924172916,0.7,0,270.0,833.0,0.0,477.0,1
118,118,0.7359029375339348,0.7,0,307.0,544.0,0.0,369.0,1
119,119,0.9776401504040655,1.0,0,469.0,954.0,0.0,467.0,1
120,120,-0.03505285942148251,-0.0,1,430.0,507.0,1.0,263.0,1
121,121,0.03965755567523366,0.0,0,370.0,811.0,0.0,179.0,1
122,122,0.08629830717158016,0.1,0,377.0,799.0,1.0,1664.0,0
123,123,-0.8459595688830233,-0.8,1,436.0,872.0,1.0,172.0,1
124,124,0.592614685619733,0.6,0,254.0,524.0,0.0,462.0,1
125,125,-0.7317772848887054,-0.7,1,459.0,905.0,1.0,526.0,1
126,126,-0.45701811277488,-0.5,1,278.0,838.0,1.0,494.0,1
127,127,0.6716741090427616,0.7,0,497.0,956.0,0.0,167.0,1
128,128,0.6461284627643042,0.6,0,258.0,983.0,0.0,1169.0,1
129,129,-0.6925115660023515,-0.7,1,295.0,943.0,1.0,1532.0,1
130,130,0.5161744986113193,0.5,0,253.0,721.0,0.0,3146.0,1
131,131,0.45369407303006426,0.5,0,294.0,764.0,0.0,952.0,1
