,trial,coherence,coherence_bin,correct_side,target_onset,checker_onset,decision,decision_time,correct_decision,gain
4700,4700,0.30629143795978786,0.3,1,316.0,584.0,1.0,550.0,1,0.7808962503746394
4701,4701,-0.641402964450194,-0.6,1,256.0,748.0,0.0,96.0,0,0.5066966871432045
4702,4702,-0.40608454564529817,-0.4,1,354.0,729.0,0.0,147.0,0,0.8564283624251114
4703,4703,-0.8285165992774566,-0.8,1,255.0,856.0,0.0,219.0,0,0.7248852312883383
4704,4704,0.25086797662344495,0.3,1,486.0,627.0,1.0,277.0,1,0.7652356317294029
4705,4705,-0.7122346729840516,-0.7,1,291.0,539.0,0.0,140.0,0,0.35468954516464746
4706,4706,-0.025860396125108265,-0.0,1,406.0,588.0,1.0,496.0,1,0.8313604004430192
4707,4707,0.02792022089070323,0.0,1,361.0,989.0,0.0,3650.0,0,0.1457615568545143
4708,4708,0.9330019154370599,0.9,0,267.0,873.0,1.0,220.0,0,0.4995216270659898
4709,4709,0.6932463057307123,0.7,0,364.0,872.0,1.0,494.0,0,0.01590704387353692
4710,4710,-0.04945836429693973,-0.0,1,336.0,746.0,1.0,3918.0,1,0.26125224167202976
4711,4711,0.2467293178798926,0.2,1,342.0,533.0,1.0,445.0,1,0.7892259766262831
4712,4712,-0.8908604744354716,-0.9,1,357.0,507.0,0.0,226.0,0,0.7726570799813557
4713,4713,-0.3166101017915188,-0.3,1,445.0,918.0,0.0,467.0,0,0.3499877392277998
4714,4714,-0.06205578132306,-0.1,1,390.0,870.0,0.0,3740.0,0,0.1110075042399854
4715,4715,-0.8751545629808488,-0.9,1,295.0,738.0,0.0,107.0,0,0.3967917660366129
4716,4716,0.3414378741989401,0.3,1,255.0,663.0,1.0,602.0,1,0.32855364344521554
4717,4717,-0.43523112849150425,-0.4,1,262.0,595.0,0.0,1573.0,0,0.10150058304754517
4718,4718,0.42002737769145293,0.4,1,470.0,739.0,1.0,491.0,1,0.35903065009751944
4719,4719,-0.4149783869433552,-0.4,1,274.0,553.0,0.0,423.0,0,0.48984374689730203
4720,4720,-0.8593717624895141,-0.9,1,365.0,881.0,0.0,344.0,0,0.7200235542961839
4721,4721,0.5356711683759365,0.5,0,367.0,557.0,1.0,176.0,0,0.47386458190559755
4722,4722,0.1620424858185765,0.2,1,391.0,836.0,1.0,3773.0,1,0.2614979655726948
4723,4723,-0.04347121310142188,-0.0,1,271.0,957.0,1.0,3772.0,1,0.09561756294819512
4724,4724,0.3721434728585591,0.4,1,336.0,694.0,1.0,590.0,1,0.6141155266012795
4725,4725,0.6268526176203661,0.6,0,262.0,915.0,1.0,253.0,0,0.5766728223166276
4726,4726,0.6765206740955656,0.7,0,363.0,690.0,1.0,137.0,0,0.5845082606625174
4727,4727,-0.33566634639984194,-0.3,1,372.0,933.0,0.0,475.0,0,0.6282278952663414
4728,4728,-0.7779468681037607,-0.8,1,460.0,685.0,0.0,105.0,0,0.6331065543206935
4729,4729,-0.8672378697599314,-0.9,1,429.0,691.0,0.0,120.0,0,0.8376870266648041
4730,4730,0.40686805211881927,0.4,1,305.0,750.0,1.0,615.0,1,0.4555367932192912
4731,4731,0.9285575620515363,0.9,0,354.0,692.0,1.0,224.0,0,0.681280239193928
4732,4732,0.16428246347015163,0.2,1,429.0,892.0,1.0,449.0,1,0.8383268218547044
4733,4733,-0.07791850004666201,-0.1,1,458.0,602.0,0.0,3940.0,0,0.1158700428194096
4734,4734,-0.6061044248322502,-0.6,1,297.0,594.0,0.0,369.0,0,0.015334396821576668
4735,4735,0.8037232988616123,0.8,0,290.0,540.0,1.0,160.0,0,0.459731063646419
4736,4736,-0.7103613184577924,-0.7,1,272.0,645.0,0.0,103.0,0,0.8220812083288128
4737,4737,-0.8326931631109953,-0.8,1,262.0,877.0,0.0,241.0,0,0.3062726666254174
4738,4738,-0.7256892565245947,-0.7,1,431.0,813.0,0.0,296.0,0,0.2817758209979341
4739,4739,0.9985065524507502,1.0,0,262.0,942.0,1.0,206.0,0,0.7176182808159582
4740,4740,0.9941478537099091,1.0,0,316.0,508.0,1.0,186.0,0,0.5476641467676652
4741,4741,-0.8465106084795198,-0.8,1,342.0,763.0,0.0,225.0,0,0.14277083300627702
4742,4742,-0.06231674987561164,-0.1,1,346.0,914.0,0.0,410.0,0,0.8697214160868396
4743,4743,-0.3771720176177269,-0.4,1,440.0,624.0,0.0,216.0,0,0.7440501978025253
4744,4744,-0.3397615025056848,-0.3,1,350.0,527.0,0.0,593.0,0,0.04601581422814571
4745,4745,-0.49134178150935504,-0.5,1,321.0,632.0,0.0,327.0,0,0.8365967817481373
4746,4746,0.6479589954894258,0.6,0,255.0,978.0,1.0,517.0,0,0.14223228390410536
4747,4747,-0.08581614695594042,-0.1,1,257.0,682.0,1.0,4061.0,1,0.1399508948413617
4748,4748,0.7840955416486961,0.8,0,292.0,904.0,1.0,244.0,0,0.30529387986110246
4749,4749,-0.12673827900983348,-0.1,1,283.0,869.0,1.0,668.0,1,0.8799126919069535
4750,4750,0.2796953081533027,0.3,1,338.0,961.0,1.0,501.0,1,0.737653549273451
4751,4751,0.26937500058489583,0.3,1,354.0,532.0,1.0,594.0,1,0.5089366819803369
4752,4752,0.9585780693785542,1.0,0,473.0,598.0,1.0,149.0,0,0.7572767853728839
4753,4753,0.8765259993536259,0.9,0,420.0,648.0,1.0,142.0,0,0.9314735291008079
4754,4754,-0.9750201151699158,-1.0,1,483.0,761.0,0.0,266.0,0,0.8972014972833001
4755,4755,0.2087126249873026,0.2,1,310.0,920.0,1.0,950.0,1,0.6949411437789957
4756,4756,0.04780149768825903,0.0,1,490.0,545.0,1.0,1165.0,1,0.9615570584453448
4757,4757,-0.2686393017612736,-0.3,1,389.0,626.0,0.0,725.0,0,0.27451803006889985
4758,4758,-0.18198181999011265,-0.2,1,490.0,538.0,0.0,1252.0,0,0.3518044373537248
4759,4759,0.1056019054206192,0.1,1,479.0,927.0,1.0,1654.0,1,0.229981088298699
4760,4760,0.1714803656444821,0.2,1,489.0,973.0,1.0,3538.0,1,0.2597883405365611
4761,4761,-0.1268429963136113,-0.1,1,433.0,723.0,0.0,3844.0,0,0.07857272164158835
4762,4762,-0.5989194731404517,-0.6,1,343.0,566.0,0.0,321.0,0,0.3424242039713914
4763,4763,0.573290151423886,0.6,0,456.0,901.0,1.0,333.0,0,0.5649360970742227
4764,4764,-0.8281360666770654,-0.8,1,466.0,741.0,0.0,193.0,0,0.541564327598734
4765,4765,0.7322631430691156,0.7,0,418.0,535.0,1.0,277.0,0,0.6572997168728276
4766,4766,0.3927178948764325,0.4,1,305.0,887.0,1.0,578.0,1,0.04823303212176755
4767,4767,0.975950396267752,1.0,0,358.0,517.0,1.0,95.0,0,0.7065869574666537
4768,4768,0.39495167804336373,0.4,1,459.0,922.0,1.0,909.0,1,0.2990433452608834
4769,4769,-0.8206510658519832,-0.8,1,407.0,603.0,0.0,360.0,0,0.562916504720987
4770,4770,0.502218161607298,0.5,0,349.0,646.0,1.0,215.0,0,0.5343831654206523
4771,4771,0.6620915859759817,0.7,0,424.0,941.0,1.0,285.0,0,0.8553003003982154
4772,4772,0.7112058928734715,0.7,0,417.0,528.0,1.0,225.0,0,0.2931790434705466
4773,4773,0.05756662922201894,0.1,1,284.0,790.0,1.0,3926.0,1,0.445824993183045
4774,4774,0.9380844081803685,0.9,0,464.0,578.0,1.0,308.0,0,0.21859226398547316
4775,4775,0.283377833002445,0.3,1,330.0,591.0,1.0,629.0,1,0.3476327219358918
4776,4776,-0.8054447456610003,-0.8,1,447.0,574.0,0.0,299.0,0,0.47521799914452834
4777,4777,0.15679172013300913,0.2,1,486.0,975.0,1.0,3539.0,1,0.1344380920862116
4778,4778,-0.3296277669617984,-0.3,1,263.0,697.0,0.0,320.0,0,0.9700370044166189
4779,4779,0.01801238068441746,0.0,1,480.0,931.0,1.0,3589.0,1,0.05666816716335399
4780,4780,-0.4883870206612493,-0.5,1,489.0,693.0,0.0,508.0,0,0.42483083364978325
4781,4781,-0.9170373298244721,-0.9,1,352.0,844.0,0.0,264.0,0,0.07182201582207248
4782,4782,0.9627683276402068,1.0,0,369.0,554.0,1.0,177.0,0,0.4578252941195261
4783,4783,0.5402773504982483,0.5,0,252.0,541.0,1.0,367.0,0,0.3909852331562548
4784,4784,0.931936608089057,0.9,0,413.0,770.0,1.0,177.0,0,0.5576106953494037
4785,4785,-0.8958249016527988,-0.9,1,465.0,694.0,0.0,221.0,0,0.9325533576680927
4786,4786,-0.004593884339696874,-0.0,1,441.0,983.0,1.0,3576.0,1,0.09509817718611013
4787,4787,-0.44377226301350836,-0.4,1,394.0,931.0,0.0,405.0,0,0.12308446392597239
4788,4788,0.10754188816629062,0.1,1,281.0,593.0,1.0,676.0,1,0.5909527478494583
4789,4789,0.4449147214911029,0.4,1,458.0,578.0,1.0,404.0,1,0.40235111552323144
4790,4790,0.010347920984506542,0.0,1,460.0,823.0,0.0,937.0,0,0.9964854103287207
4791,4791,-0.7497596323506444,-0.7,1,262.0,553.0,0.0,225.0,0,0.6266892722723159
4792,4792,0.9628560251949436,1.0,0,279.0,576.0,1.0,175.0,0,0.6169909598896516
4793,4793,0.26609508832031437,0.3,1,339.0,733.0,1.0,2368.0,1,0.2300928804184177
4794,4794,0.22880515691200154,0.2,1,408.0,905.0,1.0,477.0,1,0.9975654704515392
