,trial,coherence,coherence_bin,correct_side,target_onset,checker_onset,decision,decision_time,correct_decision,green_side,chosen_color
2923,2923,0.4815586195811662,0.5,1.0,461.0,669.0,1.0,230.0,1,0.0,1.0
2924,2924,0.30925111309540176,0.3,0.0,470.0,612.0,0.0,368.0,1,1.0,1.0
2925,2925,0.39820404705444334,0.4,0.0,488.0,511.0,0.0,131.0,1,1.0,1.0
2926,2926,-0.6688791485779206,-0.7,1.0,413.0,883.0,1.0,-656.0,1,1.0,0.0
2927,2927,0.0898459376145525,0.1,0.0,478.0,733.0,1.0,39.0,0,1.0,0.0
2928,2928,-0.7708817416483987,-0.8,1.0,403.0,689.0,1.0,98.0,1,1.0,0.0
2929,2929,0.1425511127423148,0.1,0.0,271.0,775.0,0.0,164.0,1,1.0,1.0
2930,2930,0.5478554069772595,0.5,0.0,497.0,804.0,0.0,169.0,1,1.0,1.0
2931,2931,0.1934425876880036,0.2,1.0,467.0,757.0,1.0,486.0,1,0.0,1.0
2932,2932,-0.5560349439831329,-0.6,1.0,390.0,611.0,1.0,-351.0,1,1.0,0.0
2933,2933,0.3834347786678115,0.4,1.0,374.0,582.0,1.0,154.0,1,0.0,1.0
2934,2934,-0.29199513034568547,-0.3,0.0,397.0,725.0,0.0,498.0,1,0.0,0.0
2935,2935,-0.22111458559793207,-0.2,0.0,275.0,924.0,0.0,941.0,1,0.0,0.0
2936,2936,-0.6181580234539554,-0.6,1.0,272.0,877.0,1.0,291.0,1,1.0,0.0
2937,2937,-0.03538601853961265,-0.0,1.0,308.0,899.0,0.0,3043.0,0,1.0,1.0
2938,2938,0.005934625411098793,0.0,0.0,494.0,656.0,0.0,3850.0,1,1.0,1.0
2939,2939,0.5509641638173645,0.6,1.0,444.0,846.0,1.0,190.0,1,0.0,1.0
2940,2940,-0.44535053557298687,-0.4,1.0,343.0,540.0,1.0,257.0,1,1.0,0.0
2941,2941,0.18611237866658048,0.2,0.0,451.0,930.0,0.0,839.0,1,1.0,1.0
2942,2942,-0.5174959326720694,-0.5,1.0,330.0,868.0,1.0,152.0,1,1.0,0.0
2943,2943,0.13929462851483987,0.1,1.0,434.0,823.0,1.0,553.0,1,0.0,1.0
2944,2944,0.8657826854115883,0.9,1.0,267.0,501.0,1.0,102.0,1,0.0,1.0
2945,2945,-0.5452557492432728,-0.5,1.0,474.0,851.0,1.0,315.0,1,1.0,0.0
2946,2946,-0.8857635506760191,-0.9,1.0,280.0,611.0,1.0,-221.0,1,1.0,0.0
2947,2947,-0.6707568081192031,-0.7,1.0,322.0,603.0,1.0,105.0,1,1.0,0.0
2948,2948,-0.4973111428430926,-0.5,0.0,364.0,896.0,0.0,430.0,1,0.0,0.0
2949,2949,-0.37033916945711265,-0.4,1.0,338.0,861.0,1.0,611.0,1,1.0,0.0
2950,2950,0.2420237455190556,0.2,0.0,468.0,687.0,0.0,145.0,1,1.0,1.0
2951,2951,-0.6467779938202273,-0.6,0.0,395.0,907.0,0.0,118.0,1,0.0,0.0
2952,2952,0.44635812784618556,0.4,1.0,273.0,579.0,1.0,208.0,1,0.0,1.0
2953,2953,-0.12406468608515986,-0.1,0.0,270.0,732.0,0.0,378.0,1,0.0,0.0
2954,2954,-0.6103741824179623,-0.6,0.0,301.0,848.0,0.0,431.0,1,0.0,0.0
2955,2955,-0.23177266433948318,-0.2,0.0,264.0,515.0,0.0,1001.0,1,0.0,0.0
2956,2956,0.14713713719510146,0.1,1.0,266.0,790.0,1.0,674.0,1,0.0,1.0
2957,2957,-0.23124142811137482,-0.2,0.0,264.0,667.0,0.0,669.0,1,0.0,0.0
2958,2958,0.021105672946345022,0.0,1.0,392.0,764.0,0.0,3844.0,0,0.0,0.0
2959,2959,-0.16201584440650696,-0.2,0.0,319.0,629.0,0.0,-8.0,1,0.0,0.0
2960,2960,0.32660607488696447,0.3,1.0,290.0,799.0,1.0,161.0,1,0.0,1.0
2961,2961,-0.48427620224568135,-0.5,1.0,469.0,833.0,1.0,198.0,1,1.0,0.0
2962,2962,0.3968052510642418,0.4,1.0,354.0,915.0,1.0,251.0,1,0.0,1.0
2963,2963,-0.523318159162923,-0.5,0.0,256.0,780.0,0.0,374.0,1,0.0,0.0
2964,2964,-0.5033186778586856,-0.5,1.0,267.0,849.0,1.0,204.0,1,1.0,0.0
2965,2965,0.6344811252871955,0.6,0.0,275.0,859.0,0.0,276.0,1,1.0,1.0
2966,2966,-0.478655335628813,-0.5,1.0,493.0,624.0,1.0,213.0,1,1.0,0.0
2967,2967,0.15477069832511148,0.2,1.0,495.0,948.0,1.0,517.0,1,0.0,1.0
2968,2968,-0.8919984644468547,-0.9,0.0,266.0,885.0,0.0,209.0,1,0.0,0.0
2969,2969,0.33704972940529265,0.3,0.0,401.0,993.0,0.0,326.0,1,1.0,1.0
2970,2970,0.24470288749238434,0.2,1.0,322.0,875.0,1.0,593.0,1,0.0,1.0
2971,2971,0.61739805187349,0.6,1.0,313.0,818.0,0.0,-491.0,0,0.0,0.0
2972,2972,0.11613907233673715,0.1,0.0,266.0,572.0,0.0,682.0,1,1.0,1.0
2973,2973,-0.4853418547160221,-0.5,1.0,397.0,575.0,1.0,478.0,1,1.0,0.0
2974,2974,0.6720322505022768,0.7,0.0,290.0,833.0,0.0,147.0,1,1.0,1.0
2975,2975,-0.18367600846716547,-0.2,0.0,281.0,830.0,0.0,339.0,1,0.0,0.0
2976,2976,0.32327656613201305,0.3,1.0,439.0,567.0,1.0,614.0,1,0.0,1.0
2977,2977,0.631224095537927,0.6,0.0,399.0,774.0,0.0,167.0,1,1.0,1.0
2978,2978,0.11434291733593949,0.1,1.0,469.0,923.0,0.0,68.0,0,0.0,0.0
2979,2979,0.21898015160544892,0.2,1.0,390.0,961.0,1.0,419.0,1,0.0,1.0
2980,2980,0.5905314356270167,0.6,0.0,447.0,531.0,0.0,252.0,1,1.0,1.0
2981,2981,-0.35410430905807,-0.4,0.0,438.0,771.0,0.0,391.0,1,0.0,0.0
2982,2982,0.7719627326231163,0.8,1.0,289.0,774.0,1.0,87.0,1,0.0,1.0
2983,2983,0.03411233592659679,0.0,0.0,277.0,668.0,0.0,-5.0,1,1.0,1.0
2984,2984,0.3273449094091766,0.3,1.0,370.0,885.0,1.0,435.0,1,0.0,1.0
2985,2985,0.6773081128246806,0.7,0.0,274.0,566.0,0.0,220.0,1,1.0,1.0
2986,2986,0.22313487617222105,0.2,1.0,383.0,918.0,1.0,879.0,1,0.0,1.0
2987,2987,0.8507972534761944,0.9,0.0,422.0,595.0,0.0,53.0,1,1.0,1.0
2988,2988,-0.3600110323126312,-0.4,0.0,493.0,535.0,0.0,142.0,1,0.0,0.0
2989,2989,0.11356991382919379,0.1,1.0,294.0,777.0,1.0,1629.0,1,0.0,1.0
2990,2990,0.07262076996660882,0.1,0.0,367.0,736.0,0.0,647.0,1,1.0,1.0
2991,2991,-0.5767900784335456,-0.6,0.0,317.0,540.0,0.0,153.0,1,0.0,0.0
2992,2992,0.7924846998383538,0.8,0.0,452.0,724.0,0.0,44.0,1,1.0,1.0
2993,2993,-0.5031873321747911,-0.5,0.0,379.0,569.0,0.0,142.0,1,0.0,0.0
2994,2994,-0.46202613715669744,-0.5,1.0,271.0,821.0,1.0,718.0,1,1.0,0.0
2995,2995,-0.5576585719899874,-0.6,1.0,316.0,800.0,1.0,304.0,1,1.0,0.0
2996,2996,-0.7940154517818067,-0.8,1.0,391.0,983.0,1.0,516.0,1,1.0,0.0
2997,2997,-0.41023119905934485,-0.4,0.0,305.0,531.0,0.0,194.0,1,0.0,0.0
2998,2998,-0.8680564630926956,-0.9,1.0,396.0,749.0,1.0,195.0,1,1.0,0.0
2999,2999,-0.35310894229265,-0.4,0.0,361.0,593.0,0.0,236.0,1,0.0,0.0
3000,3000,-0.5903722646050292,-0.6,1.0,354.0,893.0,1.0,193.0,1,1.0,0.0
3001,3001,0.09657744696679416,0.1,0.0,305.0,802.0,0.0,243.0,1,1.0,1.0
3002,3002,-0.19630202520417062,-0.2,1.0,350.0,748.0,1.0,382.0,1,1.0,0.0
3003,3003,-0.7974300140709577,-0.8,1.0,370.0,644.0,1.0,226.0,1,1.0,0.0
3004,3004,0.13908873062648774,0.1,1.0,376.0,705.0,0.0,-101.0,0,0.0,0.0
3005,3005,-0.012113183232343894,-0.0,0.0,382.0,631.0,0.0,3987.0,1,0.0,0.0
3006,3006,-0.4472945936102127,-0.4,0.0,459.0,985.0,0.0,576.0,1,0.0,0.0
3007,3007,-0.553792579328013,-0.6,0.0,343.0,500.0,0.0,167.0,1,0.0,0.0
3008,3008,0.25249488392757347,0.3,0.0,450.0,563.0,0.0,317.0,1,1.0,1.0
3009,3009,-0.44542192463976393,-0.4,0.0,386.0,965.0,0.0,49.0,1,0.0,0.0
3010,3010,-0.1940203532890279,-0.2,0.0,270.0,682.0,0.0,258.0,1,0.0,0.0
3011,3011,-0.5658663851210559,-0.6,0.0,379.0,647.0,0.0,454.0,1,0.0,0.0
3012,3012,-0.7166397937141434,-0.7,0.0,498.0,826.0,0.0,166.0,1,0.0,0.0
3013,3013,0.07157869390099614,0.1,1.0,347.0,639.0,1.0,2264.0,1,0.0,1.0
3014,3014,0.1791301908061248,0.2,1.0,350.0,567.0,1.0,743.0,1,0.0,1.0
3015,3015,0.670450255121397,0.7,1.0,431.0,696.0,1.0,213.0,1,0.0,1.0
3016,3016,-0.8865221041303541,-0.9,1.0,466.0,922.0,1.0,192.0,1,1.0,0.0
3017,3017,-0.33175128598634496,-0.3,1.0,422.0,664.0,1.0,1014.0,1,1.0,0.0
3018,3018,-0.6003928792756157,-0.6,0.0,345.0,998.0,0.0,347.0,1,0.0,0.0
3019,3019,-0.4176028497806363,-0.4,1.0,484.0,883.0,1.0,483.0,1,1.0,0.0
3020,3020,-0.8066788833928934,-0.8,0.0,416.0,747.0,0.0,157.0,1,0.0,0.0
3021,3021,-0.2546699062208473,-0.3,0.0,488.0,707.0,0.0,475.0,1,0.0,0.0
3022,3022,-0.7490166294802321,-0.7,1.0,407.0,710.0,1.0,303.0,1,1.0,0.0
3023,3023,0.21706050139324085,0.2,1.0,333.0,672.0,1.0,305.0,1,0.0,1.0
3024,3024,-0.21510546131965602,-0.2,1.0,461.0,594.0,1.0,2215.0,1,1.0,0.0
3025,3025,-0.7521104270380818,-0.8,1.0,347.0,980.0,1.0,233.0,1,1.0,0.0
3026,3026,-0.5725915397243451,-0.6,1.0,487.0,843.0,1.0,210.0,1,1.0,0.0
3027,3027,-0.009181778744984714,-0.0,1.0,302.0,810.0,0.0,3888.0,0,1.0,1.0
3028,3028,0.5689535825251112,0.6,1.0,460.0,566.0,1.0,174.0,1,0.0,1.0
3029,3029,-0.18572018950144575,-0.2,0.0,331.0,540.0,0.0,789.0,1,0.0,0.0
3030,3030,-0.4478545300111861,-0.4,0.0,369.0,535.0,0.0,296.0,1,0.0,0.0
3031,3031,-0.3598411021958443,-0.4,1.0,403.0,681.0,1.0,426.0,1,1.0,0.0
3032,3032,-0.5189242531047549,-0.5,0.0,395.0,847.0,0.0,68.0,1,0.0,0.0
3033,3033,0.8774334996690675,0.9,0.0,458.0,607.0,0.0,85.0,1,1.0,1.0
3034,3034,-0.4494899200026905,-0.4,1.0,366.0,642.0,1.0,422.0,1,1.0,0.0
3035,3035,-0.14825036887291299,-0.1,1.0,294.0,597.0,1.0,669.0,1,1.0,0.0
3036,3036,-0.8597965058277234,-0.9,0.0,300.0,625.0,0.0,65.0,1,0.0,0.0
3037,3037,-0.6818856046564676,-0.7,1.0,347.0,793.0,1.0,270.0,1,1.0,0.0
3038,3038,0.3982059235253804,0.4,0.0,440.0,820.0,0.0,150.0,1,1.0,1.0
3039,3039,-0.5998371176277968,-0.6,1.0,278.0,631.0,1.0,181.0,1,1.0,0.0
3040,3040,-0.48321494930468223,-0.5,0.0,446.0,657.0,0.0,467.0,1,0.0,0.0
3041,3041,0.6199660216462702,0.6,0.0,270.0,945.0,0.0,105.0,1,1.0,1.0
3042,3042,0.1345677025502302,0.1,1.0,322.0,763.0,1.0,345.0,1,0.0,1.0
3043,3043,-0.285158837413528,-0.3,1.0,479.0,545.0,1.0,956.0,1,1.0,0.0
3044,3044,0.556017818340968,0.6,1.0,467.0,950.0,1.0,173.0,1,0.0,1.0
3045,3045,0.48622519936237996,0.5,0.0,375.0,846.0,0.0,179.0,1,1.0,1.0
3046,3046,-0.34809837306860614,-0.3,0.0,440.0,554.0,0.0,376.0,1,0.0,0.0
3047,3047,-0.7667868840484738,-0.8,1.0,393.0,806.0,1.0,151.0,1,1.0,0.0
3048,3048,-0.33125857127230796,-0.3,1.0,267.0,648.0,1.0,325.0,1,1.0,0.0
3049,3049,0.13465484253404802,0.1,1.0,389.0,567.0,1.0,1734.0,1,0.0,1.0
3050,3050,-0.26453189290035684,-0.3,0.0,499.0,793.0,0.0,278.0,1,0.0,0.0
3051,3051,-0.7688005549132924,-0.8,0.0,252.0,908.0,0.0,390.0,1,0.0,0.0
3052,3052,0.18602701924341736,0.2,1.0,301.0,824.0,1.0,705.0,1,0.0,1.0
3053,3053,-0.5248475005862785,-0.5,1.0,313.0,678.0,1.0,149.0,1,1.0,0.0
3054,3054,-0.8405097252456715,-0.8,0.0,263.0,917.0,0.0,120.0,1,0.0,0.0
3055,3055,-0.7230958941589728,-0.7,1.0,396.0,521.0,1.0,243.0,1,1.0,0.0
3056,3056,-0.08422310171391734,-0.1,1.0,383.0,940.0,1.0,3677.0,1,1.0,0.0
3057,3057,0.6067451533953107,0.6,1.0,416.0,696.0,1.0,148.0,1,0.0,1.0
3058,3058,0.5135075717425318,0.5,1.0,429.0,904.0,1.0,237.0,1,0.0,1.0
3059,3059,-0.03248214417505102,-0.0,1.0,393.0,853.0,1.0,3754.0,1,1.0,0.0
3060,3060,-0.5596605647079145,-0.6,0.0,387.0,529.0,0.0,294.0,1,0.0,0.0
3061,3061,0.38436782570758143,0.4,0.0,497.0,685.0,0.0,158.0,1,1.0,1.0
3062,3062,0.8905921551114849,0.9,0.0,470.0,880.0,0.0,-80.0,1,1.0,1.0
3063,3063,0.8446383008002921,0.8,1.0,305.0,764.0,1.0,61.0,1,0.0,1.0
3064,3064,-0.841081560169922,-0.8,1.0,370.0,587.0,1.0,133.0,1,1.0,0.0
3065,3065,-0.2141807676565356,-0.2,1.0,294.0,857.0,1.0,659.0,1,1.0,0.0
3066,3066,0.4508635243473126,0.5,1.0,333.0,616.0,1.0,91.0,1,0.0,1.0
3067,3067,-0.7277325525440579,-0.7,0.0,407.0,542.0,0.0,131.0,1,0.0,0.0
3068,3068,-0.25177305815033024,-0.3,0.0,262.0,636.0,0.0,492.0,1,0.0,0.0
3069,3069,0.4016278005024433,0.4,0.0,394.0,709.0,0.0,237.0,1,1.0,1.0
3070,3070,-0.16473453705310503,-0.2,0.0,281.0,928.0,0.0,271.0,1,0.0,0.0
3071,3071,-0.46525730537124155,-0.5,1.0,316.0,515.0,1.0,89.0,1,1.0,0.0
3072,3072,-0.7743680178760999,-0.8,0.0,384.0,722.0,0.0,124.0,1,0.0,0.0
3073,3073,0.4625296789827319,0.5,0.0,392.0,542.0,0.0,186.0,1,1.0,1.0
3074,3074,-0.2886050689014913,-0.3,0.0,306.0,542.0,0.0,322.0,1,0.0,0.0
3075,3075,0.48666668961445436,0.5,0.0,275.0,882.0,0.0,273.0,1,1.0,1.0
3076,3076,-0.8061584787152332,-0.8,1.0,389.0,708.0,1.0,193.0,1,1.0,0.0
3077,3077,-0.406445944010254,-0.4,1.0,265.0,532.0,1.0,423.0,1,1.0,0.0
3078,3078,0.1518786412391474,0.2,0.0,389.0,845.0,0.0,496.0,1,1.0,1.0
3079,3079,0.3812653847412061,0.4,1.0,481.0,544.0,1.0,205.0,1,0.0,1.0
3080,3080,-0.5954958421033909,-0.6,0.0,420.0,609.0,0.0,281.0,1,0.0,0.0
3081,3081,-0.05073305576129783,-0.1,0.0,311.0,605.0,0.0,1614.0,1,0.0,0.0
3082,3082,-0.24589736730976697,-0.2,1.0,468.0,589.0,1.0,453.0,1,1.0,0.0
3083,3083,0.8562574980682757,0.9,1.0,254.0,750.0,1.0,106.0,1,0.0,1.0
3084,3084,-0.14686535658477406,-0.1,1.0,326.0,928.0,1.0,416.0,1,1.0,0.0
3085,3085,0.6497932581165505,0.6,1.0,260.0,921.0,1.0,169.0,1,0.0,1.0
3086,3086,0.7406675828040029,0.7,0.0,298.0,875.0,0.0,77.0,1,1.0,1.0
3087,3087,-0.043574174972016544,-0.0,0.0,484.0,742.0,0.0,2654.0,1,0.0,0.0
3088,3088,-0.6405991173462869,-0.6,1.0,488.0,830.0,1.0,142.0,1,1.0,0.0
3089,3089,-0.4112299149754668,-0.4,1.0,434.0,504.0,1.0,162.0,1,1.0,0.0
3090,3090,0.45520103074961804,0.5,0.0,432.0,985.0,0.0,263.0,1,1.0,1.0
3091,3091,-0.35482695604857395,-0.4,0.0,329.0,896.0,0.0,255.0,1,0.0,0.0
3092,3092,0.6552165492745446,0.7,0.0,398.0,637.0,0.0,145.0,1,1.0,1.0
3093,3093,-0.8241511308792775,-0.8,0.0,434.0,802.0,0.0,94.0,1,0.0,0.0
3094,3094,0.7423232703626611,0.7,0.0,327.0,755.0,0.0,88.0,1,1.0,1.0
3095,3095,-0.04547192424318747,-0.0,1.0,293.0,877.0,0.0,3830.0,0,1.0,1.0
3096,3096,0.8620288286639853,0.9,1.0,349.0,923.0,1.0,138.0,1,0.0,1.0
3097,3097,0.8010155938017877,0.8,1.0,386.0,661.0,1.0,103.0,1,0.0,1.0
3098,3098,0.7571083678657468,0.8,0.0,365.0,991.0,0.0,144.0,1,1.0,1.0
3099,3099,0.055451250624818815,0.1,1.0,295.0,520.0,1.0,1495.0,1,0.0,1.0
3100,3100,0.7165224760824732,0.7,0.0,408.0,837.0,0.0,95.0,1,1.0,1.0
3101,3101,0.5412471446567794,0.5,1.0,313.0,976.0,1.0,171.0,1,0.0,1.0
3102,3102,-0.21963369734135185,-0.2,0.0,493.0,842.0,0.0,575.0,1,0.0,0.0
3103,3103,0.7900661413209461,0.8,1.0,302.0,633.0,1.0,35.0,1,0.0,1.0
3104,3104,0.15652119379952423,0.2,0.0,478.0,537.0,0.0,285.0,1,1.0,1.0
3105,3105,0.3914773149968275,0.4,0.0,458.0,964.0,1.0,-232.0,0,1.0,0.0
3106,3106,0.6193919183181039,0.6,1.0,356.0,729.0,1.0,175.0,1,0.0,1.0
3107,3107,-0.4001728657092548,-0.4,0.0,351.0,617.0,0.0,152.0,1,0.0,0.0
3108,3108,0.24889473676877139,0.2,0.0,487.0,628.0,0.0,195.0,1,1.0,1.0
3109,3109,-0.18326958422526118,-0.2,0.0,375.0,867.0,0.0,1148.0,1,0.0,0.0
3110,3110,-0.09969268334812909,-0.1,1.0,499.0,518.0,1.0,1583.0,1,1.0,0.0
3111,3111,-0.2098236505391411,-0.2,0.0,410.0,769.0,0.0,611.0,1,0.0,0.0
3112,3112,0.04836125124297508,0.0,0.0,394.0,518.0,0.0,1808.0,1,1.0,1.0
3113,3113,-0.34136235126499026,-0.3,0.0,348.0,815.0,0.0,237.0,1,0.0,0.0
3114,3114,0.12037778482769268,0.1,0.0,418.0,829.0,0.0,183.0,1,1.0,1.0
3115,3115,-0.2287375075197523,-0.2,0.0,396.0,920.0,0.0,74.0,1,0.0,0.0
3116,3116,-0.25808760254357876,-0.3,0.0,296.0,861.0,0.0,323.0,1,0.0,0.0
3117,3117,0.09797074262382421,0.1,0.0,328.0,971.0,0.0,1531.0,1,1.0,1.0
3118,3118,0.30602510204163413,0.3,1.0,412.0,772.0,1.0,296.0,1,0.0,1.0
3119,3119,-0.22790976885243663,-0.2,1.0,366.0,773.0,1.0,481.0,1,1.0,0.0
3120,3120,-0.7569529176982417,-0.8,1.0,302.0,946.0,1.0,192.0,1,1.0,0.0
3121,3121,-0.8547298142126949,-0.9,0.0,383.0,945.0,0.0,322.0,1,0.0,0.0
3122,3122,0.1795066472346315,0.2,0.0,336.0,824.0,0.0,1040.0,1,1.0,1.0
3123,3123,0.576531878138545,0.6,0.0,271.0,834.0,0.0,115.0,1,1.0,1.0
3124,3124,0.6398043663915575,0.6,1.0,360.0,746.0,1.0,84.0,1,0.0,1.0
3125,3125,0.49828454130746913,0.5,1.0,472.0,723.0,1.0,195.0,1,0.0,1.0
3126,3126,-0.1189300094940583,-0.1,1.0,406.0,953.0,1.0,881.0,1,1.0,0.0
3127,3127,-0.7988327153967114,-0.8,1.0,403.0,853.0,1.0,94.0,1,1.0,0.0
3128,3128,0.6497979922896847,0.6,1.0,491.0,710.0,1.0,79.0,1,0.0,1.0
3129,3129,-0.4222901261855661,-0.4,1.0,316.0,914.0,1.0,-610.0,1,1.0,0.0
3130,3130,-0.6281517353892492,-0.6,1.0,282.0,943.0,1.0,375.0,1,1.0,0.0
3131,3131,-0.14791430525148408,-0.1,0.0,342.0,959.0,0.0,139.0,1,0.0,0.0
3132,3132,-0.09001029799724047,-0.1,0.0,393.0,931.0,0.0,1026.0,1,0.0,0.0
3133,3133,-0.7844149846460646,-0.8,0.0,456.0,996.0,0.0,148.0,1,0.0,0.0
3134,3134,-0.06641076076818431,-0.1,1.0,333.0,582.0,1.0,1335.0,1,1.0,0.0
3135,3135,0.5316926960516671,0.5,0.0,465.0,778.0,0.0,207.0,1,1.0,1.0
3136,3136,-0.5944842030642076,-0.6,1.0,359.0,602.0,1.0,29.0,1,1.0,0.0
3137,3137,-0.06780940364923438,-0.1,0.0,368.0,670.0,0.0,3062.0,1,0.0,0.0
3138,3138,0.664927002207632,0.7,1.0,328.0,673.0,1.0,179.0,1,0.0,1.0
3139,3139,-0.7090098556665219,-0.7,0.0,460.0,652.0,0.0,138.0,1,0.0,0.0
3140,3140,0.3484809918441957,0.3,1.0,389.0,640.0,1.0,151.0,1,0.0,1.0
3141,3141,-0.05095264251708498,-0.1,1.0,451.0,969.0,0.0,3580.0,0,1.0,1.0
3142,3142,-0.65619222688711,-0.7,1.0,496.0,647.0,1.0,157.0,1,1.0,0.0
3143,3143,0.8552655519096258,0.9,0.0,287.0,873.0,0.0,110.0,1,1.0,1.0
3144,3144,0.13114479835917414,0.1,0.0,302.0,875.0,0.0,373.0,1,1.0,1.0
3145,3145,0.688315796393104,0.7,0.0,325.0,513.0,0.0,102.0,1,1.0,1.0
3146,3146,0.355438900437658,0.4,0.0,399.0,901.0,0.0,310.0,1,1.0,1.0
3147,3147,-0.6114693439095743,-0.6,1.0,300.0,668.0,1.0,-298.0,1,1.0,0.0
3148,3148,-0.7987490333258405,-0.8,1.0,399.0,696.0,1.0,155.0,1,1.0,0.0
3149,3149,-0.4645290225786492,-0.5,0.0,350.0,929.0,0.0,251.0,1,0.0,0.0
3150,3150,0.19100462408342278,0.2,0.0,276.0,948.0,0.0,516.0,1,1.0,1.0
3151,3151,0.7452096536442535,0.7,0.0,436.0,970.0,0.0,54.0,1,1.0,1.0
3152,3152,0.08814309624155947,0.1,0.0,317.0,519.0,0.0,734.0,1,1.0,1.0
3153,3153,-0.7018879770637022,-0.7,0.0,472.0,556.0,0.0,162.0,1,0.0,0.0
3154,3154,0.24515571143596315,0.2,0.0,307.0,667.0,0.0,96.0,1,1.0,1.0
3155,3155,0.015136970982220666,0.0,1.0,417.0,931.0,1.0,3652.0,1,0.0,1.0
3156,3156,0.5915449487774683,0.6,1.0,271.0,657.0,1.0,192.0,1,0.0,1.0
3157,3157,-0.1244681860718122,-0.1,0.0,378.0,711.0,0.0,1071.0,1,0.0,0.0
3158,3158,-0.14496980082044564,-0.1,0.0,326.0,605.0,0.0,1029.0,1,0.0,0.0
3159,3159,-0.132853240028469,-0.1,0.0,457.0,507.0,0.0,1086.0,1,0.0,0.0
3160,3160,-0.2480168049526844,-0.2,0.0,430.0,882.0,0.0,-562.0,1,0.0,0.0
3161,3161,0.5551406268975366,0.6,0.0,409.0,778.0,0.0,233.0,1,1.0,1.0
3162,3162,0.639301490529877,0.6,1.0,265.0,560.0,1.0,115.0,1,0.0,1.0
3163,3163,0.3054555625111871,0.3,1.0,360.0,622.0,1.0,238.0,1,0.0,1.0
3164,3164,-0.06194817780552908,-0.1,1.0,330.0,575.0,1.0,2925.0,1,1.0,0.0
3165,3165,-0.46745818912070636,-0.5,0.0,335.0,917.0,0.0,358.0,1,0.0,0.0
3166,3166,0.2763895672023039,0.3,0.0,289.0,900.0,0.0,311.0,1,1.0,1.0
3167,3167,0.22940248935336138,0.2,0.0,434.0,933.0,0.0,153.0,1,1.0,1.0
3168,3168,0.8663798732314548,0.9,1.0,476.0,898.0,1.0,46.0,1,0.0,1.0
3169,3169,-0.3991372592066529,-0.4,1.0,295.0,997.0,1.0,288.0,1,1.0,0.0
3170,3170,0.16319540108268227,0.2,0.0,412.0,855.0,0.0,513.0,1,1.0,1.0
3171,3171,0.8927117860933044,0.9,1.0,332.0,904.0,1.0,84.0,1,0.0,1.0
3172,3172,0.00035967764066469066,0.0,1.0,253.0,775.0,1.0,3972.0,1,0.0,1.0
3173,3173,-0.5563141241011877,-0.6,1.0,351.0,866.0,1.0,243.0,1,1.0,0.0
3174,3174,0.32389974896454,0.3,0.0,362.0,811.0,0.0,257.0,1,1.0,1.0
3175,3175,0.6321589572344569,0.6,1.0,440.0,648.0,1.0,172.0,1,0.0,1.0
3176,3176,-0.44304105110947045,-0.4,1.0,315.0,671.0,1.0,254.0,1,1.0,0.0
3177,3177,-0.8431719794489066,-0.8,1.0,307.0,746.0,1.0,147.0,1,1.0,0.0
3178,3178,-0.7040001832124018,-0.7,0.0,433.0,634.0,0.0,113.0,1,0.0,0.0
3179,3179,-0.6750106401949334,-0.7,1.0,352.0,703.0,1.0,75.0,1,1.0,0.0
3180,3180,0.6089084931332845,0.6,0.0,485.0,596.0,0.0,79.0,1,1.0,1.0
3181,3181,-0.0013497142622991287,-0.0,0.0,281.0,511.0,1.0,3168.0,0,0.0,1.0
3182,3182,-0.6124294683515055,-0.6,0.0,312.0,956.0,0.0,122.0,1,0.0,0.0
3183,3183,0.8139751187738392,0.8,1.0,320.0,540.0,0.0,-90.0,0,0.0,0.0
3184,3184,0.5770507606365728,0.6,1.0,448.0,754.0,1.0,238.0,1,0.0,1.0
3185,3185,-0.8576578977290203,-0.9,1.0,402.0,533.0,1.0,125.0,1,1.0,0.0
3186,3186,-0.6137212743236524,-0.6,0.0,297.0,732.0,0.0,91.0,1,0.0,0.0
3187,3187,0.28491499595378034,0.3,0.0,412.0,571.0,0.0,517.0,1,1.0,1.0
3188,3188,-0.13891650970029634,-0.1,0.0,363.0,987.0,0.0,1530.0,1,0.0,0.0
3189,3189,-0.7891226283773674,-0.8,1.0,330.0,933.0,1.0,227.0,1,1.0,0.0
3190,3190,-0.856686042110426,-0.9,1.0,442.0,663.0,1.0,85.0,1,1.0,0.0
3191,3191,0.34368566411715895,0.3,0.0,344.0,964.0,0.0,272.0,1,1.0,1.0
3192,3192,0.3332256410191753,0.3,0.0,373.0,874.0,0.0,213.0,1,1.0,1.0
3193,3193,-0.7939623020334127,-0.8,1.0,456.0,972.0,0.0,-388.0,0,1.0,1.0
3194,3194,0.03566920404786966,0.0,1.0,491.0,806.0,1.0,3703.0,1,0.0,1.0
3195,3195,-0.006316141785397078,-0.0,1.0,397.0,545.0,1.0,4058.0,1,1.0,0.0
3196,3196,0.7197409841355608,0.7,0.0,397.0,685.0,0.0,78.0,1,1.0,1.0
3197,3197,0.6592501842090689,0.7,1.0,366.0,827.0,1.0,167.0,1,0.0,1.0
3198,3198,-0.8009137776802769,-0.8,0.0,320.0,530.0,0.0,170.0,1,0.0,0.0
3199,3199,-0.3431602763796523,-0.3,0.0,288.0,800.0,0.0,192.0,1,0.0,0.0
