,trial,coherence,coherence_bin,correct_side,target_onset,checker_onset,decision,decision_time,correct_decision,inputBias
1394,1394,-0.8177763212927351,-0.8,1,343.0,859.0,1.0,268.0,1,0.24567688115371583
1395,1395,0.7860193907388597,0.8,0,253.0,834.0,0.0,213.0,1,0.27499748040876587
1396,1396,-0.9831049589613325,-1.0,1,496.0,510.0,1.0,164.0,1,0.32489653989386075
1397,1397,0.47847966960080157,0.5,0,404.0,839.0,0.0,157.0,1,0.40234920436191557
1398,1398,-0.408304181465591,-0.4,1,306.0,783.0,1.0,91.0,1,0.4470807517996719
1399,1399,0.6480988612921255,0.6,0,354.0,630.0,0.0,236.0,1,0.4479797708176767
1400,1400,-0.8896854874131783,-0.9,1,383.0,904.0,1.0,183.0,1,0.26564492245987087
1401,1401,0.0454327232922862,0.0,0,342.0,719.0,0.0,1649.0,1,0.25427380977950764
1402,1402,0.5428819991032243,0.5,0,386.0,883.0,0.0,261.0,1,0.23437453059876195
1403,1403,-0.1638418208976009,-0.2,1,257.0,751.0,1.0,-388.0,1,0.43756503692408244
1404,1404,0.8621061745793412,0.9,0,482.0,939.0,0.0,139.0,1,0.23159347788910306
1405,1405,0.013219697511571482,0.0,0,449.0,517.0,0.0,274.0,1,0.27436756733540346
1406,1406,-0.16822655328381808,-0.2,1,411.0,603.0,1.0,206.0,1,0.44688445743583
1407,1407,0.19360661031483795,0.2,0,252.0,762.0,0.0,436.0,1,0.40734874761214124
1408,1408,0.04736948362336957,0.0,0,307.0,524.0,1.0,869.0,0,0.2699219183536017
1409,1409,-0.4564692539627371,-0.5,1,297.0,616.0,1.0,247.0,1,0.33622595560800306
1410,1410,0.9319877868487518,0.9,0,294.0,697.0,0.0,79.0,1,0.4561969689840437
1411,1411,-0.33338227652826413,-0.3,1,370.0,767.0,1.0,-267.0,1,0.3754939419189251
1412,1412,-0.6242470364782495,-0.6,1,455.0,769.0,1.0,26.0,1,0.47671466316312205
1413,1413,0.9034176685235837,0.9,0,282.0,755.0,1.0,-297.0,0,0.27413054378928786
1414,1414,-0.6992897271814194,-0.7,1,293.0,754.0,1.0,163.0,1,0.4147425941351503
1415,1415,0.4726123264812714,0.5,0,273.0,563.0,0.0,164.0,1,0.3014829980460039
1416,1416,0.176713870121596,0.2,0,431.0,512.0,1.0,-753.0,0,0.4665668323825489
1417,1417,0.2578647306156623,0.3,0,471.0,989.0,0.0,300.0,1,0.2881531664756206
1418,1418,0.09781737373710908,0.1,0,255.0,566.0,0.0,329.0,1,0.3321554178225091
1419,1419,-0.6825831899365129,-0.7,1,412.0,961.0,1.0,-983.0,1,0.3898097996211806
1420,1420,-0.43717888320945275,-0.4,1,294.0,569.0,1.0,147.0,1,0.31998941856048313
1421,1421,0.5961723019332084,0.6,0,426.0,611.0,0.0,183.0,1,0.2894525708652984
1422,1422,-0.3158674846854006,-0.3,1,386.0,697.0,1.0,-733.0,1,0.49407502670271136
1423,1423,0.01080897630231048,0.0,0,261.0,960.0,1.0,629.0,0,0.35897592745847434
1424,1424,-0.4261842202038917,-0.4,1,330.0,748.0,1.0,152.0,1,0.34007653635867896
1425,1425,-0.7530338585602327,-0.8,1,371.0,502.0,1.0,137.0,1,0.3419892312110648
1426,1426,0.8642266858019367,0.9,0,290.0,521.0,0.0,129.0,1,0.2549381429309716
1427,1427,0.5740141148491447,0.6,0,315.0,919.0,0.0,336.0,1,0.28854658192460003
1428,1428,-0.37127726549041973,-0.4,1,354.0,831.0,1.0,105.0,1,0.34447194093128897
1429,1429,-0.699781998579247,-0.7,1,478.0,966.0,1.0,-1024.0,1,0.47949363152915225
1430,1430,-0.11607708480683487,-0.1,1,486.0,567.0,1.0,-253.0,1,0.4824681129957903
1431,1431,0.6496626966060068,0.6,0,377.0,792.0,0.0,311.0,1,0.24765994566551605
1432,1432,-0.8994917935120963,-0.9,1,402.0,600.0,1.0,138.0,1,0.34280053050017695
1433,1433,0.886732759985984,0.9,0,473.0,710.0,0.0,207.0,1,0.45027268528262265
1434,1434,0.6715359793876552,0.7,0,278.0,589.0,0.0,253.0,1,0.23192905429826083
1435,1435,0.5270230756551486,0.5,0,496.0,539.0,0.0,145.0,1,0.2483412820725814
1436,1436,-0.04931410947454995,-0.0,1,493.0,801.0,1.0,496.0,1,0.33024571462046
1437,1437,0.8933313081257934,0.9,0,315.0,963.0,1.0,-538.0,0,0.408548638292631
1438,1438,0.3371394320465708,0.3,0,445.0,504.0,1.0,-239.0,0,0.37337629667283123
1439,1439,0.010307391617032424,0.0,0,331.0,921.0,0.0,298.0,1,0.35652560659107246
1440,1440,-0.9407439785091385,-0.9,1,291.0,719.0,1.0,210.0,1,0.24398746751347297
1441,1441,-0.9677335206803013,-1.0,1,272.0,710.0,1.0,108.0,1,0.34775858549365823
1442,1442,-0.8129120122198468,-0.8,1,356.0,670.0,1.0,284.0,1,0.42408621285360004
1443,1443,-0.924980631702466,-0.9,1,373.0,722.0,1.0,65.0,1,0.31000348584349396
1444,1444,0.7949956458686596,0.8,0,496.0,711.0,1.0,-147.0,0,0.38582369658327714
1445,1445,0.9417581407907696,0.9,0,434.0,957.0,0.0,179.0,1,0.25898091653644856
1446,1446,0.23357072021378822,0.2,0,445.0,697.0,0.0,648.0,1,0.3128195992621082
1447,1447,0.33987583662065735,0.3,0,334.0,953.0,0.0,193.0,1,0.31728913835167666
1448,1448,0.3524329589690256,0.4,0,463.0,951.0,0.0,406.0,1,0.2809423795179689
1449,1449,0.017100510167902927,0.0,0,482.0,573.0,1.0,225.0,0,0.2812825591009116
1450,1450,0.43624240694506944,0.4,0,356.0,537.0,0.0,307.0,1,0.27114572763777867
1451,1451,0.4447840122282123,0.4,0,351.0,984.0,1.0,-95.0,0,0.3607909166901835
1452,1452,-0.7900188618818034,-0.8,1,493.0,768.0,1.0,89.0,1,0.21306911261694134
1453,1453,0.8005920764666148,0.8,0,399.0,698.0,1.0,-747.0,0,0.4267483407660615
1454,1454,-0.5970731883575882,-0.6,1,473.0,812.0,1.0,135.0,1,0.3101212233932587
1455,1455,-0.7316925232677385,-0.7,1,383.0,997.0,1.0,400.0,1,0.24744761215704475
1456,1456,0.02274780701912915,0.0,0,490.0,581.0,1.0,399.0,0,0.2038403780926396
1457,1457,-0.8493630658639146,-0.8,1,260.0,655.0,1.0,485.0,1,0.42351215081393356
1458,1458,0.29447568901795873,0.3,0,351.0,885.0,0.0,434.0,1,0.2586918622207801
1459,1459,-0.7502776445081976,-0.8,1,254.0,875.0,1.0,-449.0,1,0.48561144797093037
1460,1460,0.7796041857317102,0.8,0,378.0,982.0,0.0,220.0,1,0.20287504524167646
1461,1461,-0.42856016976558853,-0.4,1,369.0,664.0,1.0,347.0,1,0.302854224462004
1462,1462,0.9934781352462627,1.0,0,330.0,922.0,0.0,238.0,1,0.2728419876433919
1463,1463,0.786347881749998,0.8,0,488.0,754.0,0.0,168.0,1,0.34886237217153776
1464,1464,-0.377111455468258,-0.4,1,409.0,940.0,0.0,-59.0,0,0.4900281870876956
1465,1465,-0.7239879694135438,-0.7,1,310.0,882.0,1.0,-452.0,1,0.45632591878644185
1466,1466,0.12752626172355552,0.1,0,485.0,959.0,1.0,1106.0,0,0.3949960288855102
1467,1467,0.1606633588953954,0.2,0,497.0,605.0,0.0,138.0,1,0.4571510282044709
1468,1468,-0.25541054333361224,-0.3,1,480.0,810.0,1.0,20.0,1,0.45990460484203793
1469,1469,0.05257385052317143,0.1,0,435.0,618.0,1.0,397.0,0,0.20151572808775797
1470,1470,-0.08408389495572877,-0.1,1,280.0,781.0,1.0,1099.0,1,0.27842253550030915
1471,1471,-0.4378042937106337,-0.4,1,366.0,702.0,1.0,142.0,1,0.22371269596331667
1472,1472,-0.47915292171533874,-0.5,1,273.0,967.0,1.0,70.0,1,0.41563950358806667
1473,1473,-0.738702449030703,-0.7,1,253.0,749.0,1.0,198.0,1,0.2444972881107711
1474,1474,0.4756264989087655,0.5,0,461.0,665.0,1.0,-566.0,0,0.4328430935392904
1475,1475,-0.8416843799035512,-0.8,1,478.0,717.0,1.0,35.0,1,0.42770019342539367
1476,1476,-0.3773799646021825,-0.4,1,479.0,758.0,1.0,393.0,1,0.3264730392648322
1477,1477,0.05366801519141151,0.1,0,388.0,628.0,0.0,854.0,1,0.4862688303924191
1478,1478,0.7483964055154049,0.7,0,310.0,801.0,0.0,239.0,1,0.21145873665694462
1479,1479,-0.9952547648305006,-1.0,1,261.0,796.0,1.0,143.0,1,0.2066907136639748
1480,1480,-0.6724681638062029,-0.7,1,259.0,991.0,1.0,-340.0,1,0.45139829375760493
1481,1481,-0.703575466042776,-0.7,1,491.0,576.0,1.0,83.0,1,0.4693658240028684
1482,1482,-0.3805028524685252,-0.4,1,314.0,627.0,1.0,199.0,1,0.4923310336371705
1483,1483,-0.08158983487624183,-0.1,1,296.0,530.0,1.0,-46.0,1,0.4502480624733266
1484,1484,0.7493726208301408,0.7,0,473.0,613.0,1.0,-116.0,0,0.3931081206520195
1485,1485,-0.1746199851036423,-0.2,1,430.0,533.0,1.0,197.0,1,0.23166327226007344
1486,1486,-0.9478928257218093,-0.9,1,280.0,761.0,1.0,159.0,1,0.20575390370443805
1487,1487,0.29156129397226627,0.3,0,381.0,968.0,0.0,231.0,1,0.29677826369089444
1488,1488,0.5150859082103776,0.5,0,378.0,622.0,0.0,230.0,1,0.267798345233433
1489,1489,-0.8038706815892092,-0.8,1,457.0,957.0,1.0,-454.0,1,0.4867358780904635
1490,1490,-0.4273526576584745,-0.4,1,435.0,917.0,1.0,118.0,1,0.3684631798143688
1491,1491,0.7249750431256632,0.7,0,453.0,541.0,0.0,256.0,1,0.46867198968668505
1492,1492,-0.2555615404474254,-0.3,1,429.0,568.0,1.0,423.0,1,0.3576219089684858
1493,1493,-0.13701621326222413,-0.1,1,258.0,829.0,1.0,273.0,1,0.3933908310544293
1494,1494,0.9009968876810397,0.9,0,416.0,940.0,0.0,224.0,1,0.2083735143094818
1495,1495,-0.17392438070155913,-0.2,1,433.0,895.0,1.0,272.0,1,0.2866662958429816
1496,1496,0.950802212025236,1.0,0,433.0,777.0,0.0,350.0,1,0.3451390180632757
1497,1497,0.8471321468146411,0.8,0,296.0,719.0,1.0,-635.0,0,0.42961913378364514
1498,1498,0.48942530541425655,0.5,0,351.0,537.0,1.0,-608.0,0,0.46670431350338576
1499,1499,-0.2024429122939122,-0.2,1,496.0,518.0,1.0,446.0,1,0.3294591239756278
1500,1500,-0.7450554313110582,-0.7,1,483.0,525.0,1.0,112.0,1,0.21247083902874261
1501,1501,-0.8256009201861672,-0.8,1,380.0,832.0,1.0,218.0,1,0.23775449319660713
1502,1502,0.8844677680820967,0.9,0,364.0,680.0,0.0,156.0,1,0.327553172354881
1503,1503,-0.0625131719153651,-0.1,1,499.0,843.0,1.0,-642.0,1,0.4535977783873281
1504,1504,0.5607659835752281,0.6,0,362.0,792.0,0.0,226.0,1,0.25000456833881524
1505,1505,-0.11774555881198179,-0.1,1,386.0,693.0,0.0,-609.0,0,0.42654138906192707
1506,1506,-0.6751905035154468,-0.7,1,483.0,585.0,1.0,122.0,1,0.36224049536652386
1507,1507,-0.4967423579997208,-0.5,1,440.0,804.0,1.0,166.0,1,0.4847363845675476
1508,1508,-0.9981080377443243,-1.0,1,354.0,555.0,0.0,-29.0,0,0.47286502848998313
1509,1509,-0.8944920524635811,-0.9,1,317.0,607.0,1.0,16.0,1,0.47098793792090854
1510,1510,0.7343537857716904,0.7,0,396.0,833.0,1.0,-479.0,0,0.4028108011146314
1511,1511,-0.053066546241300916,-0.1,1,427.0,786.0,1.0,-873.0,1,0.48464413678967855
1512,1512,0.10624636424316725,0.1,0,472.0,704.0,1.0,-236.0,0,0.45000650078266696
1513,1513,-0.6077003567265458,-0.6,1,400.0,626.0,1.0,-486.0,1,0.4689297524682965
1514,1514,-0.0040062633302178075,-0.0,1,456.0,740.0,1.0,1584.0,1,0.29200273802044885
1515,1515,0.03390093987872067,0.0,0,285.0,604.0,0.0,461.0,1,0.44968903152111106
1516,1516,-0.39000038867181885,-0.4,1,446.0,817.0,1.0,227.0,1,0.41297969099821497
1517,1517,0.24102896571683297,0.2,0,459.0,513.0,0.0,1198.0,1,0.3461854011231087
1518,1518,0.03251183269105962,0.0,0,432.0,835.0,1.0,233.0,0,0.44041149978594035
1519,1519,0.4936053646607068,0.5,0,446.0,775.0,0.0,319.0,1,0.40431101279428056
1520,1520,-0.18661482899472648,-0.2,1,466.0,908.0,1.0,206.0,1,0.39532929106354264
1521,1521,-0.8389333994307284,-0.8,1,250.0,639.0,1.0,61.0,1,0.3275928484288171
1522,1522,0.735060387974199,0.7,0,274.0,800.0,1.0,-804.0,0,0.43918852390623453
1523,1523,-0.6416918106444103,-0.6,1,439.0,602.0,1.0,-541.0,1,0.33471676704119957
1524,1524,0.26818995801089307,0.3,0,493.0,523.0,0.0,274.0,1,0.4602336569449278
1525,1525,-0.032699355350582326,-0.0,1,468.0,956.0,1.0,376.0,1,0.2991736022651366
1526,1526,0.43436035503259673,0.4,0,434.0,870.0,0.0,596.0,1,0.3667365000324728
1527,1527,0.7158486110221673,0.7,0,259.0,649.0,0.0,232.0,1,0.3446781489368004
1528,1528,-0.1549926443294578,-0.2,1,350.0,817.0,1.0,553.0,1,0.3764544343995755
1529,1529,-0.7334116647356992,-0.7,1,267.0,668.0,1.0,185.0,1,0.22967902136833854
1530,1530,-0.8745909250737747,-0.9,1,379.0,896.0,1.0,205.0,1,0.355794899275151
1531,1531,-0.24381298192760226,-0.2,1,414.0,578.0,1.0,268.0,1,0.27132368390296036
1532,1532,-0.2873361662392586,-0.3,1,384.0,734.0,1.0,272.0,1,0.2064259153548004
1533,1533,0.4355382505893979,0.4,0,288.0,733.0,0.0,339.0,1,0.4312349809690507
1534,1534,0.30727600875737715,0.3,0,358.0,834.0,0.0,278.0,1,0.35311224556472187
1535,1535,0.879994200615329,0.9,0,331.0,795.0,0.0,194.0,1,0.25703059379357723
1536,1536,-0.07538450091589444,-0.1,1,468.0,530.0,1.0,-528.0,1,0.4984501530054814
1537,1537,-0.38507444015982073,-0.4,1,387.0,763.0,1.0,130.0,1,0.3011434532701286
1538,1538,-0.15192870421006544,-0.2,1,352.0,590.0,1.0,628.0,1,0.2538154473141158
1539,1539,-0.5650671152447782,-0.6,1,342.0,507.0,1.0,211.0,1,0.2582207868767594
1540,1540,-0.32355598216824233,-0.3,1,450.0,592.0,1.0,278.0,1,0.41167355325642874
1541,1541,0.2945521618371565,0.3,0,475.0,869.0,1.0,-254.0,0,0.34479789540400857
1542,1542,0.27245673555439454,0.3,0,338.0,887.0,0.0,-805.0,1,0.46923309230417737
1543,1543,0.5019330542652352,0.5,0,496.0,984.0,0.0,100.0,1,0.3895703555432529
1544,1544,-0.4008993050201559,-0.4,1,423.0,575.0,1.0,92.0,1,0.31963467716928884
1545,1545,0.000804166314178234,0.0,0,493.0,767.0,1.0,1170.0,0,0.33698054916321296
1546,1546,-0.0912856107844402,-0.1,1,368.0,856.0,1.0,276.0,1,0.2300515842103551
1547,1547,0.2620353650349183,0.3,0,272.0,659.0,1.0,-631.0,0,0.4507266004353749
1548,1548,-0.9790406219608871,-1.0,1,267.0,772.0,1.0,-379.0,1,0.4599330470695082
1549,1549,-0.20457688176669686,-0.2,1,342.0,705.0,1.0,603.0,1,0.30943714026416624
1550,1550,-0.9566305978500622,-1.0,1,330.0,617.0,1.0,113.0,1,0.23266482327034815
1551,1551,-0.8270491156218649,-0.8,1,423.0,840.0,1.0,-583.0,1,0.44129826203090217
1552,1552,-0.8724204868193433,-0.9,1,398.0,988.0,1.0,124.0,1,0.33876209556309755
1553,1553,-0.5186375392279217,-0.5,1,431.0,962.0,1.0,307.0,1,0.21408157474516146
1554,1554,0.7433504386882355,0.7,0,487.0,953.0,0.0,130.0,1,0.32293361629231504
1555,1555,0.3711154912194594,0.4,0,279.0,761.0,0.0,340.0,1,0.403277784193956
1556,1556,-0.5078656553221756,-0.5,1,348.0,961.0,1.0,261.0,1,0.3211829556662165
1557,1557,0.671227396684507,0.7,0,431.0,585.0,0.0,144.0,1,0.3310515445235982
1558,1558,0.27616854054715056,0.3,0,301.0,790.0,0.0,419.0,1,0.2545640483228139
1559,1559,0.9786276643154237,1.0,0,265.0,513.0,0.0,192.0,1,0.4204044839464165
1560,1560,-0.42846687812787754,-0.4,1,416.0,940.0,1.0,224.0,1,0.2519006452466113
1561,1561,-0.5599299045881108,-0.6,1,313.0,626.0,1.0,91.0,1,0.29384746365273523
1562,1562,0.16687178936479885,0.2,0,486.0,668.0,1.0,26.0,0,0.44164756365143787
1563,1563,-0.003012178721397696,-0.0,1,471.0,956.0,1.0,123.0,1,0.3391479304109104
1564,1564,0.02629008894564855,0.0,0,280.0,685.0,0.0,1745.0,1,0.2759363208489588
1565,1565,-0.20187750422031803,-0.2,1,288.0,790.0,1.0,-268.0,1,0.42675020741535613
1566,1566,-0.47342875586541644,-0.5,1,360.0,592.0,1.0,308.0,1,0.4100648607189851
1567,1567,-0.21583741252041366,-0.2,1,373.0,576.0,1.0,221.0,1,0.43433831149619123
1568,1568,0.06274017028266465,0.1,0,427.0,850.0,0.0,-1017.0,1,0.4358193568041187
1569,1569,0.32594942611306243,0.3,0,319.0,782.0,0.0,329.0,1,0.38293977463080575
1570,1570,0.7626085930813682,0.8,0,357.0,521.0,0.0,172.0,1,0.32421135486004404
1571,1571,-0.994264248283367,-1.0,1,455.0,615.0,1.0,110.0,1,0.34778699868703056
1572,1572,-0.988738729831169,-1.0,1,354.0,508.0,1.0,-652.0,1,0.44346996991829113
1573,1573,0.09728471018565621,0.1,0,450.0,824.0,0.0,136.0,1,0.3294634087412498
1574,1574,0.9250315068005801,0.9,0,253.0,859.0,0.0,198.0,1,0.21753263626633024
1575,1575,-0.22879291086646325,-0.2,1,320.0,994.0,1.0,-894.0,1,0.49275687931441964
1576,1576,0.873409958066079,0.9,0,315.0,558.0,0.0,47.0,1,0.4961755876273766
1577,1577,-0.06463121168700825,-0.1,1,409.0,658.0,1.0,173.0,1,0.4022368249314865
1578,1578,0.2582181865202329,0.3,0,415.0,989.0,0.0,746.0,1,0.3723983551092026
1579,1579,-0.1270411482894247,-0.1,1,464.0,638.0,1.0,318.0,1,0.3623495261393364
1580,1580,0.6085603781206961,0.6,0,390.0,952.0,0.0,108.0,1,0.44590039121933267
1581,1581,-0.15464546840604032,-0.2,1,474.0,884.0,1.0,112.0,1,0.25154332460772094
1582,1582,0.22787558144633957,0.2,0,261.0,551.0,1.0,-362.0,0,0.4576700481285616
1583,1583,-0.157539293950002,-0.2,1,281.0,574.0,1.0,355.0,1,0.3282982777243353
1584,1584,0.3493946472644269,0.3,0,353.0,932.0,0.0,105.0,1,0.2990609787845367
1585,1585,-0.7965587544052377,-0.8,1,449.0,710.0,1.0,221.0,1,0.31964840645249565
1586,1586,0.7544698524446223,0.8,0,450.0,710.0,0.0,190.0,1,0.33325945600927126
1587,1587,-0.7698265063916596,-0.8,1,490.0,503.0,1.0,117.0,1,0.46211452125293395
1588,1588,-0.7505897038675526,-0.8,1,325.0,564.0,1.0,41.0,1,0.40247370344723243
1589,1589,0.43762383021504525,0.4,0,279.0,990.0,0.0,141.0,1,0.3557956087399594
1590,1590,-0.8139482539711698,-0.8,1,263.0,651.0,1.0,216.0,1,0.3144954528822198
1591,1591,0.2737918603870817,0.3,0,381.0,634.0,0.0,685.0,1,0.2476229775148244
1592,1592,-0.9787854897340997,-1.0,1,379.0,934.0,1.0,207.0,1,0.23132770983568873
1593,1593,-0.3880762430087068,-0.4,1,449.0,763.0,1.0,278.0,1,0.22962209121059707
1594,1594,-0.011931031175380191,-0.0,1,461.0,652.0,0.0,867.0,0,0.25278845459854027
1595,1595,-0.6915156934464406,-0.7,1,480.0,957.0,1.0,183.0,1,0.2934409032879703
1596,1596,0.30441537094321647,0.3,0,483.0,657.0,1.0,-870.0,0,0.4146862940112349
1597,1597,-0.5501343185589604,-0.6,1,376.0,556.0,1.0,238.0,1,0.273681611851665
1598,1598,-0.34350819753901884,-0.3,1,407.0,843.0,1.0,30.0,1,0.34513677208638516
1599,1599,-0.4436076557761848,-0.4,1,321.0,569.0,1.0,130.0,1,0.39632248440465045
1600,1600,0.25889887203953865,0.3,0,328.0,688.0,0.0,184.0,1,0.4951428957461622
1601,1601,0.7544319779949082,0.8,0,313.0,969.0,1.0,-132.0,0,0.4380039723394985
1602,1602,-0.01583686309906196,-0.0,1,441.0,634.0,0.0,125.0,0,0.2784204244212543
1603,1603,0.5964551150188928,0.6,0,417.0,701.0,1.0,-178.0,0,0.46550145868074966
1604,1604,0.673127310440973,0.7,0,359.0,710.0,0.0,201.0,1,0.444220645499603
1605,1605,-0.9560250108006327,-1.0,1,442.0,927.0,1.0,191.0,1,0.21407857313199202
1606,1606,-0.8295653421922755,-0.8,1,334.0,517.0,1.0,159.0,1,0.34446057724199103
1607,1607,0.9408710641141371,0.9,0,364.0,724.0,0.0,232.0,1,0.2701530459187047
1608,1608,-0.9729687128951925,-1.0,1,267.0,671.0,1.0,92.0,1,0.2512632692649987
1609,1609,0.9860321428234484,1.0,0,275.0,567.0,0.0,268.0,1,0.44989864426559334
1610,1610,0.36102456856048737,0.4,0,406.0,754.0,1.0,-500.0,0,0.45906753514782567
1611,1611,-0.6835837430316096,-0.7,1,259.0,694.0,1.0,257.0,1,0.20859722789486393
1612,1612,0.3047301286855797,0.3,0,415.0,993.0,0.0,482.0,1,0.3217170346523348
1613,1613,-0.21126542306923146,-0.2,1,444.0,936.0,1.0,440.0,1,0.330415174075365
1614,1614,-0.716437476648083,-0.7,1,272.0,727.0,1.0,201.0,1,0.32865381020386264
1615,1615,0.21558672836292403,0.2,0,335.0,815.0,1.0,-260.0,0,0.3940837716081358
1616,1616,0.2538755146154559,0.3,0,385.0,566.0,0.0,589.0,1,0.3837332395170465
1617,1617,0.7980579296736379,0.8,0,357.0,676.0,0.0,257.0,1,0.33836815490905486
1618,1618,0.8821570989182592,0.9,0,440.0,835.0,0.0,-395.0,1,0.3842479641707496
1619,1619,0.7228853193290716,0.7,0,378.0,601.0,0.0,161.0,1,0.2385004307577128
1620,1620,0.2041170321194279,0.2,0,375.0,817.0,1.0,-352.0,0,0.41778323848847765
1621,1621,-0.3131097833679721,-0.3,1,337.0,609.0,1.0,434.0,1,0.33666426243282677
1622,1622,-0.16901800793247368,-0.2,1,269.0,988.0,1.0,173.0,1,0.437207188184276
1623,1623,-0.23500495614199535,-0.2,1,340.0,667.0,1.0,573.0,1,0.31962868738386385
1624,1624,0.8282064442400445,0.8,0,444.0,991.0,0.0,195.0,1,0.44657484045989676
1625,1625,0.036702344468497294,0.0,0,365.0,976.0,0.0,269.0,1,0.36020168297118926
1626,1626,-0.017673424988782438,-0.0,1,297.0,508.0,1.0,1025.0,1,0.25065013873850206
1627,1627,-0.2212676986802251,-0.2,1,441.0,618.0,1.0,431.0,1,0.34167830769091456
1628,1628,0.023824076436343322,0.0,0,286.0,863.0,0.0,2401.0,1,0.20584901466515645
1629,1629,-0.5686211540993535,-0.6,1,495.0,978.0,1.0,237.0,1,0.24426969042344204
1630,1630,-0.6073730283220029,-0.6,1,497.0,622.0,1.0,121.0,1,0.28460048036197805
1631,1631,0.6440766154237318,0.6,0,348.0,764.0,0.0,268.0,1,0.3564810484490381
1632,1632,0.5142680342657577,0.5,0,378.0,898.0,0.0,94.0,1,0.3635157108426339
1633,1633,0.8314151627934392,0.8,0,355.0,612.0,0.0,123.0,1,0.25648281824754243
1634,1634,0.277184298633705,0.3,0,430.0,537.0,1.0,-567.0,0,0.4512125685901053
1635,1635,0.31542735215041096,0.3,0,456.0,550.0,0.0,704.0,1,0.2059325238076341
1636,1636,-0.7315366056551764,-0.7,1,492.0,552.0,1.0,196.0,1,0.4614693685857327
1637,1637,-0.3207912631135026,-0.3,1,356.0,652.0,1.0,122.0,1,0.25756240561608723
1638,1638,-0.8631558717048404,-0.9,1,251.0,734.0,1.0,275.0,1,0.3595705929572525
1639,1639,-0.1164971253286351,-0.1,1,362.0,765.0,1.0,403.0,1,0.25946985233598
1640,1640,-0.08849383263108712,-0.1,1,265.0,575.0,1.0,1200.0,1,0.21345586848028858
1641,1641,-0.8720636839301292,-0.9,1,309.0,924.0,1.0,-683.0,1,0.4617874910045642
1642,1642,-0.7803760726554481,-0.8,1,381.0,876.0,1.0,-647.0,1,0.4927231710055737
1643,1643,-0.6625191390266743,-0.7,1,270.0,777.0,1.0,193.0,1,0.2993720566261473
1644,1644,-0.8221147777957587,-0.8,1,404.0,511.0,1.0,85.0,1,0.2795141819222208
1645,1645,0.11229375421410315,0.1,0,282.0,815.0,0.0,963.0,1,0.37011580287764945
1646,1646,0.7640312673843763,0.8,0,340.0,744.0,1.0,-174.0,0,0.424430143019388
1647,1647,-0.5548456417301368,-0.6,1,376.0,744.0,1.0,120.0,1,0.39647098779014533
1648,1648,0.9368061840690258,0.9,0,278.0,960.0,1.0,-418.0,0,0.3552556192891364
1649,1649,0.5213660676822647,0.5,0,327.0,674.0,0.0,169.0,1,0.47970653160332033
1650,1650,0.30417447420902466,0.3,0,323.0,811.0,0.0,756.0,1,0.21761634906983074
1651,1651,-0.8721154330068162,-0.9,1,287.0,947.0,0.0,-214.0,0,0.43509318167364885
1652,1652,-0.7514452738289565,-0.8,1,378.0,633.0,1.0,139.0,1,0.39847947891900637
1653,1653,0.11028327360434842,0.1,0,436.0,976.0,0.0,248.0,1,0.24381350450350248
1654,1654,-0.8541746628297817,-0.9,1,297.0,689.0,1.0,284.0,1,0.2971268595260162
1655,1655,-0.9605929878696609,-1.0,1,341.0,749.0,1.0,130.0,1,0.4357170742365344
1656,1656,-0.9640181039657807,-1.0,1,281.0,580.0,1.0,59.0,1,0.42199110677749563
1657,1657,0.6334234767743427,0.6,0,391.0,994.0,0.0,305.0,1,0.30136194103898484
1658,1658,0.7204919717016836,0.7,0,470.0,920.0,0.0,410.0,1,0.28436724175056277
1659,1659,0.7043014835694361,0.7,0,473.0,937.0,0.0,130.0,1,0.34681333992479396
1660,1660,0.27609331342402843,0.3,0,477.0,992.0,0.0,591.0,1,0.36269033638921305
1661,1661,-0.34093468683814887,-0.3,1,452.0,655.0,0.0,-517.0,0,0.48513773234913854
1662,1662,0.3678659977727319,0.4,0,459.0,712.0,0.0,259.0,1,0.270661093819234
1663,1663,0.36199325913546554,0.4,0,334.0,540.0,1.0,106.0,0,0.428446003985839
1664,1664,-0.6173530907337395,-0.6,1,374.0,709.0,1.0,137.0,1,0.3640699352453891
1665,1665,-0.7003728507481182,-0.7,1,394.0,531.0,1.0,155.0,1,0.25738333304575506
1666,1666,-0.732990064809856,-0.7,1,302.0,718.0,1.0,240.0,1,0.28640173027323196
1667,1667,0.413002424175148,0.4,0,487.0,895.0,1.0,-782.0,0,0.3970488488276599
1668,1668,-0.4485698459512879,-0.4,1,375.0,561.0,1.0,-666.0,1,0.4557202274019777
1669,1669,0.06556305749049862,0.1,0,259.0,936.0,1.0,255.0,0,0.41721040621782
1670,1670,-0.9972353535590366,-1.0,1,424.0,624.0,1.0,-208.0,1,0.42371362169998184
1671,1671,0.49466536312648746,0.5,0,277.0,682.0,0.0,191.0,1,0.2244270888391733
1672,1672,0.4623365184668178,0.5,0,405.0,809.0,0.0,376.0,1,0.2153618013440976
1673,1673,-0.25155889888423033,-0.3,1,481.0,630.0,1.0,1009.0,1,0.45704970281958507
1674,1674,0.27352961243687224,0.3,0,346.0,552.0,0.0,342.0,1,0.4082397043984678
